# fcst-reason-struct-full wave(batch) 002 输入渲染（由 render_batch.py 从 row_index.parquet 生成，schema v1）
# 每条记录两行：元信息行 + REASON 行。key_quote 必须是 REASON 文本的逐字子串。
# 词表: demand_up/demand_down/price_up/price_down/orders/cost_up/cost_down/fx/impairment/non_recurring/ma_restructuring/epidemic_shock/accounting/core_ops/other
### ordinal=00600 type=扭亏 ts_code=002504.SZ end_date=20181231 ann_date=20181023 update_flag=1

### ordinal=00758 type=扭亏 ts_code=000852.SZ end_date=20190930 ann_date=20191012 update_flag=0
REASON: 2019年以来，在国家能源安全战略推动下，国内油公司加大油气勘探开发资本支出，油气服务市场持续回暖，石油机械设备需求旺盛，订单大幅增长，同时公司主要产品交付结算同比大幅增加，收入大幅增加，经营业绩同比大幅提升。

### ordinal=00759 type=扭亏 ts_code=000862.SZ end_date=20181231 ann_date=20190130 update_flag=0
REASON: 公司业绩变动原因为：公司所属新能源发电企业利用小时增加，营业收入增加，经营情况好转。

### ordinal=00760 type=扭亏 ts_code=000863.SZ end_date=20190331 ann_date=20190415 update_flag=0
REASON: 公司本报告期较上年同期业绩变动主要原因如下：1、本报告期部分项目交房结转收入较上期结转收入大幅增加，相应增加本期利润；2、本报告期核算前期并购标的原股东预计补偿股份公允价值变动，相应增加本期利润；3、莱茵瑞丰4号私募证券投资基金公允价值变动，相应增加本期利润。其中2、3项系非经常性损益。

### ordinal=00761 type=扭亏 ts_code=000868.SZ end_date=20190331 ann_date=20190413 update_flag=0
REASON: 本期预计业绩变动主要原因:（1）2019年公司积极开拓市场，国内、国际市场批量优质订单拉动，整体盈利能力同比提升；（2）2019年公司优化产能、整合资源，严控各项费用，降低固定成本。

### ordinal=00762 type=扭亏 ts_code=000868.SZ end_date=20190630 ann_date=20190713 update_flag=0
REASON: （1）2019年公司积极开拓市场，国内、国际市场批量优质订单拉动，整体盈利能力同比提升；（2）2019年公司优化产能、整合资源，严控各项费用，降低固定成本。

### ordinal=00763 type=扭亏 ts_code=000868.SZ end_date=20190930 ann_date=20191015 update_flag=0
REASON: 本期预计业绩变动原因主要为（1）2019年公司积极开拓市场，国内、国际市场批量优质订单拉动，整体盈利能力同比提升；（2）2019年公司优化产能、整合资源，严控各项费用，降低固定成本；（3）通过转让所持有的扬州江淮宏运客车有限公司100%股权，获得投资收益。

### ordinal=00764 type=扭亏 ts_code=000875.SZ end_date=20181231 ann_date=20190116 update_flag=0
REASON: 1.公司新能源板块电量完成情况较好，装机规模同比增加71.8万千瓦，新能源项目效益逐步显现，公司新能源板块同比增利40,800万元。2.公司专注主业发展，清理处置非主业参股股权取得收入，对公司利润形成了一定贡献。3.火电板块燃料成本仍处于高位，直接影响了火电板块的经营成果。下一步公司将努力压降成本，最大限度的减少因燃煤价格上涨对公司经营成果的影响。综上，公司坚持以新能源发展为引领，全力实施“走出去”战略已经得到体现，风电、光伏发电将成为公司新的利润增长点。

### ordinal=00765 type=扭亏 ts_code=000877.SZ end_date=20190331 ann_date=20190415 update_flag=0
REASON: 1、公司产品销量、销价均较去年同期有所上升，归属于上市公司股东的净利润同比增加。2、自2019年1月1日起，公司执行新金融工具会计准则，将原列入可供出售金融资产项目核算的西部建设（证券代码002302）股票类金融资产按准则分类至以公允价值计量且其变动计入当期损益的金融资产项目进行核算，本报告期该项资产公允价值变动增加本期归属于上市公司股东的净利润约6,600万元。

### ordinal=00766 type=扭亏 ts_code=000893.SZ end_date=20181231 ann_date=20190129 update_flag=0
REASON: 1、钾肥业务在报告期内归属于上市公司股东的净利润为盈利约3800万元，较上年同期增加净利润约1200万元，原因为钾肥价格较去年同期上涨，同时钾肥生产量较去年同期增加。2、航运业务在报告期内归属于上市公司股东的净利润为亏损约900万元，较上年同期亏损减少约2800万元。亏损原因主要是国际船运市场整体仍处于运力供过于求格局，压缩利润空间，中美贸易摩擦以及中东地缘政治对石油价格波动的不确定性增加船运经营风险和成本，公司主动减少了粮食船运业务量并寻求将来发展方向。

### ordinal=00767 type=扭亏 ts_code=000893.SZ end_date=20190331 ann_date=20190413 update_flag=0
REASON: （1）钾肥业务在报告期内归属于上市公司股东的净利润为盈利约人民币1000万元，较去年同期增加约194%，主要原因为本报告期内钾肥销售单价较去年同期上升约30%。（2）谷物业务在报告期内归属于上市公司股东的净利润为亏损约人民币350万元，造成亏损的主要原因是公司目前拓展其它国家谷物及其他农产品的进口业务。由于新商品、新市场在开发和拓展阶段，业务量较小，带来的利润贡献未能使得贸易业务整体实现扭亏为盈，造成谷物业务在第一季度略为亏损。

### ordinal=00768 type=扭亏 ts_code=000893.SZ end_date=20190630 ann_date=20190713 update_flag=0
REASON: （1）钾肥业务在报告期内归属于上市公司股东的净利润为盈利约2,950万元，较上年同期增加净利润约1,615万元，主要原因为钾肥产品销售单价较上年同期增加约20%，同时钾肥销量及生产量均较上年同期增加约15%。（2）贸易业务在报告期内归属于上市公司股东的净利润较上年同期亏损增加约388万元，亏损原因是国内饲养市场上半年仍然受到非洲猪瘟冲击，影响饲料谷物需求和打压饲料原料价格。同时中美贸易纠纷仍未达成协议，人民币汇率受压，令到进口成本增加，打击进口农产品业务。（3）航运业务在报告期内由于中美贸易纠纷及船运市场供过于求的情况，业务处于调整期，亏损减少，较上年同期亏损减少约596万元。（4）东凌国际母公司较上年同期减少亏损约480万，主要在于理财收入较上年同期增加，上年同期没有开展理财业务。

### ordinal=00769 type=扭亏 ts_code=000893.SZ end_date=20190930 ann_date=20191015 update_flag=1
REASON: 本报告期(2019年1-9月),公司归属于上市公司股东的净利润扭亏为盈的主要原因是：（1）钾肥业务在报告期内归属于上市公司股东的净利润为盈利约5,270万元，较上年同期增加归属于上市公司股东的净利润约2,370万元，主要原因为钾肥产品销售单价较上年同期增加，同时钾肥销量及生产量均较上年同期增加。（2）贸易业务在报告期内归属于上市公司股东的净利润较上年同期亏损增加约650万元，亏损原因是国内饲养市场延续上半年情况，仍受到非洲猪瘟冲击的影响，饲料谷物的需求减少，抑制饲料原料价格。同时受中美贸易纠纷的影响，人民币汇率受压，饲料谷物的进口成本增加，打击进口农产品贸易业务。（3）航运业务在报告期内由于中美贸易纠纷未达成协议，及船运市场供过于求的情况，业务处于调整期，亏损较上年同期减少约790万元。（4）东凌国际母公司较上年同期亏损减少约1,200万，主要在于投资理财收入较上年同期增加。

### ordinal=00770 type=扭亏 ts_code=000912.SZ end_date=20181231 ann_date=20190131 update_flag=0
REASON: 1、随着国家对环保监管力度的加强，化肥企业开工率下降，供需情况发生变化，产品市场逐步向好，产品价格逐步上升；2、公司继续深化内部改革，加强费用管控，降低成本费用；3、2018年公司及下属子公司进入重整程序，重整期间金融机构借款停止计息，同时债务重整完成后，财务负担降低，减少财务费用所致。

### ordinal=00771 type=扭亏 ts_code=000917.SZ end_date=20181231 ann_date=20190122 update_flag=0
REASON: 一是公司整体收入规模有一定幅度增长；二是有线网络业务较上年同期减亏；三是子公司股权转让贡献较大投资收益。

### ordinal=00772 type=扭亏 ts_code=000917.SZ end_date=20190331 ann_date=20190413 update_flag=0
REASON: 本期业绩扭亏为盈的主要原因：一是有线网络业务较上年同期减亏；二是广告业务盈利较上年同期增加。

### ordinal=00773 type=扭亏 ts_code=000917.SZ end_date=20190630 ann_date=20190713 update_flag=0
REASON: 本期扭亏为盈的主要原因是广州韵洪、久之润和圣爵菲斯酒店利润增加所致。

### ordinal=00774 type=扭亏 ts_code=000917.SZ end_date=20190930 ann_date=20191015 update_flag=0
REASON: 本期扭亏为盈的主要原因是广告业务、游戏业务、酒店业务的收入、利润同比增加，有线电视业务同比减亏，以及公司营业外收入增加。

### ordinal=00775 type=扭亏 ts_code=000927.SZ end_date=20181231 ann_date=20190131 update_flag=0
REASON: 报告期内，为筹集发展所需的资金，集中力量支撑自主整车的发展，公司向控股股东中国第一汽股份有限公司转让了天津一汽丰田汽车有限公司15%的股权，形成资产转让收益，公司当期实现了扭亏为盈。

### ordinal=00776 type=扭亏 ts_code=000929.SZ end_date=20190331 ann_date=20190413 update_flag=0
REASON: 本报告期内，公司预计的经营业绩实现扭亏为营，主要得益于2019年以来A股市场的持续回暖。截止本报告期末，公司证券投资持有收益较上年同期大幅回升。

### ordinal=00777 type=扭亏 ts_code=000929.SZ end_date=20190630 ann_date=20190713 update_flag=0
REASON: 本报告期内，公司预计经营业绩实现扭亏为营，主要得益于2019年以来A股市场持续回暖。截止本报告期末，公司证券投资持有收益较上年同期大幅回升。

### ordinal=00778 type=扭亏 ts_code=000929.SZ end_date=20190930 ann_date=20191015 update_flag=0
REASON: 2019年前三季度公司预计经营业绩实现扭亏为盈，主要是由于2019年以来啤酒大麦市场价格有所回升以及A股市场持续回暖所致。2019年第三季度公司净利润出现亏损，主要是由于证券投资处置及持有收益在第三季度下降所致。

### ordinal=00779 type=扭亏 ts_code=000955.SZ end_date=20190331 ann_date=20190413 update_flag=0
REASON: 1、本报告期公司的整体经营情况向好，营业收入和营业毛利额分别较上年同期增长了5600万元和900多万元。2、本报告期内公司交易性金融资产及银行理财等投资产生收益401万元，较上年同期增长了320多万元。3、公司本报告期内期间费用较上年同期下降了近300万元，其中：公司加强了精细化管理，相关的管理费用较上年同期减少了180多万元；此外，因银行借款本金减少，财务费用较上年同期减少了140多万元。

### ordinal=00780 type=扭亏 ts_code=000962.SZ end_date=20181231 ann_date=20190130 update_flag=0
REASON: 公司2018年业绩扭亏为盈的主要原因:1、深耕主导产品市场，合理制定营销策略，销量增长。依托技术创新，调整产品结构，盈利能力增强。2、加强提质增效，严控资金占用，压缩银行贷款，降低筹资成本。规避汇率波动风险，汇兑收益增加。3、大力开展瘦身健体，加强内部管控，新产业妥善收缩，亏损减少。

### ordinal=00781 type=扭亏 ts_code=000962.SZ end_date=20190331 ann_date=20190413 update_flag=0
REASON: 2018年11月份，公司进行了资产置换，将东方钽业所属的钛材分公司、光伏材料分公司、研磨材料分公司、能源材料分公司以及公司位于大武口区工业园区的相关公辅设施等相关资产及负债，与中色东方所持有的西材院28%的股权进行置换。资产置换后，公司各项资源集中于钽铌主业，公司资产质量得到有效改善，增强了公司可持续发展能力。置入资产增加了公司投资收益，置出资产减少了公司亏损。

### ordinal=00782 type=扭亏 ts_code=000962.SZ end_date=20190630 ann_date=20190713 update_flag=0
REASON: 1、2018年11月份，公司进行了资产置换。资产置换后，公司各项资源集中于钽铌主业，公司资产质量得到有效改善，增强了公司可持续发展能力。置入资产增加了公司投资收益，置出资产减少了公司亏损。2、钽铌产业受市场环境影响，主要产品产、销量与去年同期相比减少，经营业绩降低。3、优化产业结构、落实减亏增利措施，实施职工内部退养政策，内部退养职工薪酬费用计入了当期管理费用。4、归还银行贷款，降低了筹资成本。

### ordinal=00783 type=扭亏 ts_code=000966.SZ end_date=20181231 ann_date=20190105 update_flag=0
REASON: 1.报告期内，受湖北省内各产业用电量持续增长影响，公司火电机组发电量、利用小时同比大幅增加；2.自2017年7月1日起，湖北省上调省内火电机组批复电价1.8分/千瓦时，公司所属燃煤电厂上网电价有所提高，同时，湖北省取消向发电企业征收的工业企业结构调整专项资金，公司所属火电企业盈利能力有所增强。

### ordinal=00784 type=扭亏 ts_code=000969.SZ end_date=20190630 ann_date=20190709 update_flag=0
REASON: 公司产业结构调整初见成效，非晶、焊接业务板块大幅度减亏；公司加强内部管理，严控成本费用，整体毛利率有所提升，业绩贡献同比有较大幅度改善。同时，资本市场好转，公司之控股公司安泰创业投资（深圳）有限公司所持上市公司股票市值有较大幅度提升，对公司上半年经营业绩有所贡献。

### ordinal=00785 type=扭亏 ts_code=000969.SZ end_date=20190930 ann_date=20190831 update_flag=0
REASON: 公司产业结构调整初见成效，非晶、焊接业务板块大幅度减亏；公司加强内部管理，严控成本费用，整体毛利率有所提升，业绩贡献同比有较大幅度改善。同时，资本市场好转，公司之控股公司安泰创业投资（深圳）有限公司所持上市公司股票市值有较大幅度提升，对公司经营业绩有所贡献。

### ordinal=00786 type=扭亏 ts_code=000972.SZ end_date=20190630 ann_date=20190712 update_flag=0
REASON: 业绩扭亏为盈的主要原因为新疆生产建设兵团第十二师五一农场对公司及公司下属全资子公司新疆中基红色番茄产业有限公司、公司下属全资孙公司新疆中基中番种业有限责任公司、公司下属全资子公司新疆中基天然植物纯化高新技术研究院有限公司所属部分土地及地上附着物进行有偿征收取得收益所致。

### ordinal=00787 type=扭亏 ts_code=000972.SZ end_date=20190930 ann_date=20191012 update_flag=0
REASON: 业绩扭亏为盈的主要原因为新疆生产建设兵团第十二师五一农场对公司及公司下属全资子公司新疆中基红色番茄产业有限公司、公司下属全资孙公司新疆中基中番种业有限责任公司、公司下属全资子公司新疆中基天然植物纯化高新技术研究院有限公司所属部分土地及地上附着物进行有偿征收取得收益所致。

### ordinal=00788 type=扭亏 ts_code=000985.SZ end_date=20190331 ann_date=20190413 update_flag=0
REASON: 报告期内国际原油价格稳步上升，公司经营环境好转，新建及改造项目完成，公司产品产销量有所增加。预计2019年一季度归属于上市公司股东的净利润同比扭亏为盈。

### ordinal=00789 type=扭亏 ts_code=000985.SZ end_date=20190630 ann_date=20190420 update_flag=1
REASON: 面对化工行业安全生产和环保管理日益严峻的形势，公司上半年将不断优化资源配置，持续开展降本增效，保持生产运行平稳。预计公司2019年半年度业绩与去年同期相比扭亏为盈。

### ordinal=00790 type=扭亏 ts_code=000985.SZ end_date=20190630 ann_date=20190713 update_flag=1
REASON: 报告期内，随着公司生产装置扩能改造项目完成和新建项目的开工，公司产品产量增加，加之产品销售价格高出预估，预计公司2019年半年度归属于上市公司股东净利润高于预期水平。

### ordinal=00791 type=扭亏 ts_code=000985.SZ end_date=20190930 ann_date=20190831 update_flag=0
REASON: 面对国内外风险挑战明显增多的局面，公司将继续坚持稳中求进的工作总基调，坚持新发展理念，持续推进新建改建项目的开工建设、保证生产平稳运行和产品总量增长；坚持以供给侧结构性改革为主线，推动高质量发展，不断优化资源配置、持续开展提质增效；公司半年度经营业绩良好，预计公司1-9月份业绩与去年同期相比实现扭亏为盈。

### ordinal=00792 type=扭亏 ts_code=000985.SZ end_date=20191231 ann_date=20191030 update_flag=0
REASON: 报告期内，公司科学组织生产、不断优化资源配置、持续开展提质增效，加大技改技措力度，持续推进新建改建项目的开工建设。目前，公司生产运行平稳、销售情况良好，公司前三个季度经营业绩良好，预计公司2019年度业绩与去年同期相比实现扭亏为盈。

### ordinal=00793 type=扭亏 ts_code=000993.SZ end_date=20190331 ann_date=20190413 update_flag=0
REASON: 本报告期归属于公司股东的净利润较上年同期大幅提高的主要原因如下：1、本报告期宁德市区域内降水量较上年同期增加，水力发电量较上年同期增加；2、本报告期风电行业投产机组较上年同期增加，风力发电量较上年同期增加；3、本报告期确认的参股行业的投资收益约200万元，较上年同期-2086.85万元增加约2286.85万元。

### ordinal=00794 type=扭亏 ts_code=000993.SZ end_date=20190630 ann_date=20190712 update_flag=0
REASON: 1、本报告期宁德市区域内降水量较上年同期增加，水力发电量较上年同期大幅增加；2、本报告期风电行业投产机组较上年同期增加，风力发电量较上年同期大幅增加；3、本报告期确认的参股行业的投资收益约800万元，较上年同期-5207.83万元增加约6007.83万元。4、本报告期完成子公司楚都地产100%股权转让，确认投资收益约4950万元。

### ordinal=00795 type=扭亏 ts_code=000993.SZ end_date=20190930 ann_date=20191015 update_flag=0
REASON: 本报告期归属于公司股东的净利润较上年同期大幅提高的主要原因如下：1、本报告期宁德市区域内降水量较上年同期增加，水力发电量较上年同期大幅增加；2、本报告期风电行业投产机组较上年同期增加，风力发电量较上年同期大幅增加；3、本报告期确认的参股行业的投资收益约1100万元，较上年同期-10090万元增加约11190万元。4、本报告期完成子公司楚都地产100%股权转让，确认投资收益4925万元。

### ordinal=00796 type=扭亏 ts_code=001896.SZ end_date=20190331 ann_date=20190415 update_flag=0
REASON: 公司预计2019年一季度归属于上市公司股东的净利润同比上升主要原因是上网电量、结算电价同比上升，以及燃煤单价同比下降，影响公司火电业务利润同比增加。

### ordinal=00797 type=扭亏 ts_code=001896.SZ end_date=20190630 ann_date=20190713 update_flag=0
REASON: 公司预计2019年上半年归属于上市公司股东的净利润同比增加，主要原因是受上网电量及结算电价同比上升、燃煤采购单价同比下降影响，使得公司火电业务利润同比增加。

### ordinal=00798 type=扭亏 ts_code=001896.SZ end_date=20190930 ann_date=20191015 update_flag=0
REASON: 2019年前三季度公司业绩同比上升的主要原因为：受上网电量及结算电价同比上升、燃煤采购单价同比下降影响，公司火电业务盈利同比增加。

### ordinal=00799 type=扭亏 ts_code=002028.SZ end_date=20190331 ann_date=20190323 update_flag=0
REASON: 预计2019年一季度销售收入稳定增长，导致公司净利润相应增加。公司声明：由于公司收入确认受客户工程进度影响较多，收入确认存在有不确定因素，这个因素可能会导致公司实际销售收入与目前预测有差异，另外业绩能否实现还取决于市场状况变化、经营团队的努力程度等多种因素的影响，存在不确定因素，请投资者注意。

### ordinal=00800 type=扭亏 ts_code=002045.SZ end_date=20190930 ann_date=20191015 update_flag=0
REASON: 主要是报告期内公司主营业务收入同比增加使得毛利额同比增加，财务费用汇兑损失同比减少，公允价值变动收益同比增加，以及报告期内公司出售广州国光智能电子产业园有限公司61%的股权使得投资收益同比增加。

### ordinal=00801 type=扭亏 ts_code=002052.SZ end_date=20190331 ann_date=20190330 update_flag=0
REASON: 1.报告期内公司积极开拓市场，加强产品研发创新和销售、交付管理，业务收入增长较快。2.随着存储芯片、电阻电容等价格较去年同期有所回落，公司产品毛利率上升。

### ordinal=00802 type=扭亏 ts_code=002052.SZ end_date=20190630 ann_date=20190713 update_flag=0
REASON: 1.报告期内公司积极开拓市场，加强产品研发创新和销售、交付管理，业务收入增长较快。2.随着部分电子器件价格有所回落，公司产品毛利率同步有所上升。

### ordinal=00803 type=扭亏 ts_code=002073.SZ end_date=20191231 ann_date=20191019 update_flag=0
REASON: 公司主营橡胶轮胎装备业务签单增长明显，业务较好发展。同时，相较2018年度，预计商誉、无形资产的减值对2019年度的影响相对较小。

### ordinal=00804 type=扭亏 ts_code=002086.SZ end_date=20191231 ann_date=20191029 update_flag=0
REASON: 主要原因系2019年主营业务经营稳定，但由于2018年度计提大额减值准备，因此同比增幅较大所致。

### ordinal=00805 type=扭亏 ts_code=002098.SZ end_date=20191231 ann_date=20191029 update_flag=1
REASON: 1、2018年因计提商誉减值7.48亿导致整体亏损金额较大，2019年无商誉减值事项。2、公司拉链业务稳定正常，预计子公司深圳价之链跨境电商有限公司全年亏损较2018年将有所减少。

### ordinal=00806 type=扭亏 ts_code=002102.SZ end_date=20191231 ann_date=20191024 update_flag=0
REASON: 1、公司经营业务稳步增长；2、控股子公司能特科技对子公司益曼特的股权转让收益；3、公司控股股东违规事项和对外担保涉及公司的诉讼案件和解，根据相关会计准则规定进行冲回前期的支出与损失。

### ordinal=00807 type=扭亏 ts_code=002103.SZ end_date=20191231 ann_date=20191031 update_flag=0
REASON: 2018年度公司产生较大亏损主要系对灵云传媒资产组及持有的汇元通长期股权投资计提大额减值所致。2015年公司因收购了西藏山南灵云传媒有限公司，形成了金额较大的商誉，该等商誉不作摊销处理，但需要在各会计年末进行减值测试。截至2018年末，灵云传媒虽累计完成承诺利润，但未完成2018年度承诺利润，公司计提了大额商誉减值。公司将在2019年度终了对灵云传媒资产组进行减值测试，若灵云传媒未来经营中仍不能较好地实现预计收益，剩余商誉将面临继续计提资产减值的风险，从而对公司经营业绩产生不利影响。截至报告期末，公司尚未全额收回汇元通控股业绩补偿款，上述业绩补偿款存在回收风险，公司将在2019年度终了对此部分业绩补偿款判定是否需要单项减值测试，若发生减值将单项计提坏账准备，此事项将对公司2019年度业绩造成较大影响。注：上述2019年度经营业绩的预计暂未考虑灵云大额商誉减值以及汇元通控股业绩补偿款单项计提坏账准备的情况。

### ordinal=00808 type=扭亏 ts_code=002106.SZ end_date=20190331 ann_date=20190330 update_flag=0
REASON: 1、预计2019年第一季度中大尺寸一体化电容式触摸屏全贴合产品销售较去年同期增长，产品销售毛利较去年同期增加；2、预计2019年第一季度美元兑人民币汇率贬值幅度较去年同期下降，本期产生的汇兑损失较去年同期下降。

### ordinal=00809 type=扭亏 ts_code=002112.SZ end_date=20190331 ann_date=20190330 update_flag=0
REASON: 本报告期公司主营业务收入较去年同期有明显增长；公司节材降本相关措施取得一定效果；财务费用下降较多。经公司初步测算，预计本期较去年同期扭亏为盈。

### ordinal=00810 type=扭亏 ts_code=002112.SZ end_date=20190630 ann_date=20190710 update_flag=0
REASON: 本报告期公司主营业务收入较去年同期增长明显；产品销售价格有所回升，毛利率略有增长；由于人民币贬值，产生汇兑损益较多。经公司初步测算，预计本期较去年同期扭亏为盈。

### ordinal=00811 type=扭亏 ts_code=002112.SZ end_date=20190930 ann_date=20191012 update_flag=0
REASON: 报告期内，公司主营业务收入增长较多，公司严格把控销售价格并采取了节能降耗相关措施，产品毛利率有明显上升；财务费用有所下降，预计公司前三季度归属于上市公司股东的净利润较去年同期扭亏为盈。

### ordinal=00812 type=扭亏 ts_code=002113.SZ end_date=20190930 ann_date=20190826 update_flag=1
REASON: 公司归属于上市公司股东的净利润较上年同期大幅增长的主要原因系公司上期对全资子公司上海点点乐信息科技有限公司丧失控制权，计提商誉减值及长期股权投资减值准备所致。

### ordinal=00813 type=扭亏 ts_code=002114.SZ end_date=20190630 ann_date=20190426 update_flag=0
REASON: （1）本期原料采购扣减加工费较上年同期上升，导致锌产品毛利率上升；（2）上年同期因环保要求发生了3600余万元的废渣处置费；（3）上年同期部分锌锭销售采用点价模式，期末有部分锌锭未实现点价结算，因价格下跌，发生了500余万元的浮动亏损；（4）上年同期因存货可变现净值低于账面值而计提的存货跌价准备和按账龄分析法计提的坏账准备2700余万元。

### ordinal=00814 type=扭亏 ts_code=002114.SZ end_date=20190930 ann_date=20190829 update_flag=1
REASON: 主要原因为本期公司锌产品产量增加，原料采购扣减加工费增加，致使本期锌产品销售毛利率增加，而上年同期发生大额亏损的主要原因是：（1）锌锭价格下跌，且原料采购扣减的加工费逐渐下降，导致公司主产品-锌锭毛利率下降。（2）根据环保隐患整改要求，公司渣库含铅废渣必须按期清理处置完毕，公司以支付费用的方式进行外运处置，导致发生处置费。同时，公司锌厂提质整改清理报废了部分固定资产，导致亏损增加。（3）因锌冶炼停产整改，导致综合利用厂废渣回收的锌氧粉和亚硫酸锌不断增加，由于仓库库容有限等原因，必须外销方能保证设备正常运行，导致亏损增加。

### ordinal=00815 type=扭亏 ts_code=002114.SZ end_date=20190930 ann_date=20191015 update_flag=0
REASON: 由于本报告期锌产品价格震荡下滑，导致销售价格下降。同时，因生产周期的存在，导致前期相对高价位时采购原料所形成的生产成本，在锌产品实现销售时结转的销售成本也较高。销售价格下降，销售成本仍维持在较高水平，从而导致毛利率降低。

### ordinal=00816 type=扭亏 ts_code=002132.SZ end_date=20190630 ann_date=20190711 update_flag=1
REASON: 公司2019年半年度归属于上市公司股东的净利润与上年同期相比扭亏为盈，主要系本报告期公司主营业务收入较上年同期稳步增长，资产减值损失较上年同期大幅减少所致。

### ordinal=00817 type=扭亏 ts_code=002132.SZ end_date=20190930 ann_date=20191015 update_flag=0
REASON: 公司2019年前三季度归属于上市公司股东的净利润与上年同期相比扭亏为盈，主要系报告期内公司主营业务收入较上年同期稳步增长，处置资产产生收益，同时资产减值损失较上年同期大幅减少所致。

### ordinal=00818 type=扭亏 ts_code=002134.SZ end_date=20190331 ann_date=20190330 update_flag=0
REASON: 报告期内，公司产销量较上年同期均有所提升，同时持续加强成本管控，预计2019年第一季度经营业绩将扭亏为盈。

### ordinal=00819 type=扭亏 ts_code=002134.SZ end_date=20190630 ann_date=20190413 update_flag=0
REASON: 公司市场开拓成果初步显现，同时持续加强成本管控，盈利能力不断增强，综合考虑上半年经营情况，预计2019年1-6月将扭亏为盈。上述经营业绩的预计是公司财务部门初步测算的结果，2019年1-6月经营业绩的具体数据将在公司2019年半年度报告中详细披露。敬请广大投资者注意投资风险。

### ordinal=00820 type=扭亏 ts_code=002134.SZ end_date=20190930 ann_date=20190802 update_flag=0
REASON: 2019年上半年公司实现扭亏为盈，第三季度将继续在抓市场、提品质、强技术、降成本四方面发力，巩固扩大经营成果。上述经营业绩的预计是公司财务部门初步测算的结果，2019年1-9月经营业绩的具体数据，将在公司2019年第三季度报告中详细披露。敬请广大投资者注意投资风险。2019年7-9月归属于上市公司股东的净利润及与上年同期相比的变动情况:公司持续改善的成果不断显现，2019年7-9月将继续市场开拓、提升品质、提升技术方面努力，同时加强成本管控，提质增效。预计2019年7-9月的净利润为0-500万元，大幅扭转上年同期亏损437.59万元的情况。上述经营业绩的预计是公司财务部门初步测算的结果，2019年7-9月经营业绩的具体数据，将在公司2019年第三季度报告中详细披露。敬请广大投资者注意投资风险。

### ordinal=00821 type=扭亏 ts_code=002134.SZ end_date=20191231 ann_date=20191030 update_flag=0
REASON: 2019年度公司持续在市场开拓、品质提升、技术增强、成本管控四方面强化，提质增效，预计全年较上年同期将实现扭亏为盈。上述经营业绩的预计是公司财务部门初步测算的结果，2019年度经营业绩的具体数据，将在公司2019年年度报告中详细披露。敬请广大投资者注意投资风险。

### ordinal=00822 type=扭亏 ts_code=002137.SZ end_date=20191231 ann_date=20191029 update_flag=1
REASON: 公司预计全年净利润变动同比扭亏为盈，主要基于以下三方面事项：1、公司智能硬件板块近年来非常重视产品布局，在研发方面的投入持续增加，增加产品竞争力，使得公司智能硬件板块整体毛利率同比上升，利润同比增加。2、去年同期公司计提商誉减值准备和应收账款坏账准备等资产减值金额较多，根据目前公司子公司的经营状况等分析，预计2019年度公司计提资产减值损失金额大幅减少；3、根据新金融工具会计准则的规定，公司将部分投资项目计入“以公允价值计量且其变动计入当期损益的金融资产”，由于公司前期布局投资的麦盟科技、六度人和和富数科技等，在2019年度完成新一轮市场化的股权融资，估值大幅提升，因此产生大额公允价值变动收益/投资收益，该收益将全部计入公司2019年度财务报告。

### ordinal=00823 type=扭亏 ts_code=002161.SZ end_date=20190331 ann_date=20190330 update_flag=0
REASON: 截至本公告披露日，深圳市远望谷信息技术股份有限公司（以下简称“公司”）持有河南思维自动化设备股份有限公司（证券代码：603508，以下简称“思维列控”）16,986,100股A股普通股，持股比例8.90%。根据思维列控2018年12月3日披露的《发行股份及支付现金购买资产并募集配套资金暨关联交易报告书（草案）（修订稿）》及《关于重大资产重组获得中国证监会核准批复的公告》，经初步预计，报告期内公司持有及减持思维列控股票将产生投资收益8,071万元。

### ordinal=00824 type=扭亏 ts_code=002161.SZ end_date=20190630 ann_date=20190713 update_flag=0
REASON: 1、报告期内，深圳市远望谷信息技术股份有限公司（以下简称“公司”）持有的河南思维自动化设备股份有限公司（证券代码：603508，简称“思维列控”）股权按持股比例计算享有的投资收益，以及出售部分思维列控股票产生的投资收益；2、报告期内，公司整体经营平稳，经营业绩较上年同期增长；3、报告期内，公司合并范围与上年同期发生变化，上年处置子公司本期不再纳入合并范围。

### ordinal=00825 type=扭亏 ts_code=002161.SZ end_date=20190930 ann_date=20191015 update_flag=0
REASON: 1、2019年9月，深圳市远望谷信息技术股份有限公司（以下简称“公司”）高管成世毅先生因个人原因辞去河南思维自动化设备股份有限公司（证券代码：603508，以下简称“思维列控”）非独立董事职务，不再担任思维列控任何职务，公司不再对思维列控具有重大影响。截止2019年9月30日，公司持有思维列控8.37%股权，根据金融工具确认和计量的规定，公司将该项权益工具投资指定为以公允价值计量且其变动计入当期损益的金融资产。因该项权益工具投资确认和计量的核算方式变化，造成本次业绩变动，影响金额约人民币6亿元；2、公司持有的思维列控股权在转换为以公允价值计量且其变动计入当期损益的金融资产前按持股比例计算享有的投资收益，以及出售部分思维列控股票产生的投资收益；3、报告期内，公司整体经营平稳，营业收入较上年同期增长。

