# fcst-reason-struct-full wave(batch) 006 输入渲染（由 render_batch.py 从 row_index.parquet 生成，schema v1）
# 每条记录两行：元信息行 + REASON 行。key_quote 必须是 REASON 文本的逐字子串。
# 词表: demand_up/demand_down/price_up/price_down/orders/cost_up/cost_down/fx/impairment/non_recurring/ma_restructuring/epidemic_shock/accounting/core_ops/other
### ordinal=03000 type=扭亏 ts_code=000668.SZ end_date=20211231 ann_date=20220115 update_flag=1

### ordinal=03121 type=扭亏 ts_code=002865.SZ end_date=20220930 ann_date=20221021 update_flag=1
REASON: 1、公司2021年完成了收购上饶捷泰新能源科技有限公司（以下简称“捷泰科技”）51%股权，捷泰科技自2021年10月1日起纳入公司合并报表范围；2022年7月底，公司完成了收购捷泰科技剩余49%股权，捷泰科技成为公司100%全资子公司,并自2022年8月1日起捷泰科技100%纳入合并报表。报告期内，受益于市场需求增长及新产能释放，捷泰科技实现了销售收入和盈利大幅增长。报告期内，捷泰科技电池片出货量6.91GW，出货量同比增长75.16%。捷泰科技报告期内实现营业收入约70亿元，同比增长约106%；净利润约3.7亿元，同比增长约190%。2、报告期内，公司向海南杨氏家族科技投资有限公司出售了与汽车饰件业务相关的资产组，并于2022年6月完成了汽车饰件业务相关资产组的交割。公司处置汽车饰件业务相关资产组取得的收益约为2.15亿元。3、因公司处置汽车饰件业务相关资产取得的收益为非经营损益项目，报告期内预计非经常性损益对公司当期净利润的影响金额约为2.15亿元，上年同期为160.56万元。

### ordinal=03122 type=扭亏 ts_code=002875.SZ end_date=20211231 ann_date=20220121 update_flag=1
REASON: 虽然2021年全国疫情逐步得到控制，但国内部分地区疫情反复，较为严重。公司线下渠道因疫情反复受到影响，线上渠道也因新兴直播渠道的冲击而尽显颓势，使得公司在2021年仍面临较大挑战。但公司严格控制费用支出，提升产品折扣，提高毛利率，同时结合线上和线下销售情况，强化存货精细化管理以适应市场需求，并加大应收账款回款力度，使得公司扭亏为盈。

### ordinal=03123 type=扭亏 ts_code=002941.SZ end_date=20220331 ann_date=20220414 update_flag=1
REASON: 公司2022年一季度经营业绩较上年同期增长的主要原因是一季度公司应收款项回款较好，坏账准备转回金额较上年同期增加较大。

### ordinal=03124 type=扭亏 ts_code=300005.SZ end_date=20211231 ann_date=20220125 update_flag=1
REASON: 1、报告期内，公司紧抓疫情后市场复苏机遇，将销售终端需求与研发、供应资源有效衔接，实施数字化2.0进一步提升了业务运营效率，加大品牌宣传力度，通过提升品牌力、产品力、渠道力，扩大了销售额，同时加强产品成本和运营费用管控，户外业务盈利能力得到提升和改善；报告期信用减值损失和资产减值损失较去年同期大幅减少。以上是公司归属于上市公司股东的净利润较去年同期实现扭亏为盈的主要原因。2、报告期内，非经常性损益对归属于上市公司股东的净利润影响金额约4,000万元，主要为公司取得理财产品收益、收到政府补助、处置子公司部分股权所致，上年同期非经常性损益影响金额为3,722.31万元。

### ordinal=03125 type=扭亏 ts_code=300011.SZ end_date=20211231 ann_date=20220128 update_flag=1
REASON: 2021年，公司持续聚焦主营业务和战略客户，各项业务发展态势良好。公司管理层紧密围绕发展战略和年度经营计划有序开展工作，积极应对新冠疫情带来的不利影响，持续挖掘新形势下的业务需求，重点推进各项新产品市场拓展，截止本公告披露日，战略新产品轻量化中/高频车载辅助电源系统在国内已累计实现中标金额超过1亿元，为未来规模化拓展奠定基础。2021年，公司归属于上市公司股东的净利润实现扭亏为盈，主要原因包括以下方面：（一）2021年，国内疫情防控各项工作顺利推进，复工复产效果显著，对公司生产经营的各项不利影响逐步减弱，公司紧密跟踪轨道交通项目建设进度，围绕客户要货需求，优化供应链管理，在手订单有序交付，营业收入较上年同期相比取得增长。（二）公司进一步提升运营管理效率，强化内部精益管理水平，深化推进降本提效专项工作，整体毛利率水平较上年同期有所增长，有效推动了公司2021年度业绩增加。（三）上年同期，公司基于审慎原则，结合子公司广州鼎汉和鼎汉奇辉的经营情况及评估机构出具的评估结果，对因收购广州鼎汉和鼎汉奇辉所形成的商誉计提减值准备，减值金额合计41,348.32万元，对公司上年净利润产生较大影响；本期不存在上述情形影响。

### ordinal=03126 type=扭亏 ts_code=300022.SZ end_date=20211231 ann_date=20220126 update_flag=1
REASON: 报告期内，农机行业延续着趋稳、缓速、高质的市场运行态势，农机市场平稳运行。报告期内，公司完成了引入新的控股股东，在新的经营班子带领下进行全系统的挖潜降耗，加强对各子公司的目标管理，加大市场营销并加强品牌管理，严格对应收账款的管理，应收款项下降明显，加大费用控制力度，期间费用下降。报告期内，公司预计非经常性损益对净利润的影响金额为1,200万元左右。

### ordinal=03127 type=扭亏 ts_code=300023.SZ end_date=20211231 ann_date=20220126 update_flag=1
REASON: 根据公司整体战略规划，在保持原有石油自动化业务稳定的前提下，公司深入研究积极探讨，通过整合公司资源，调整资产结构，探索新业务，降本增效等措施，增强公司盈利能力，实现扭亏为盈。主要原因如下：1、报告期内，公司将部分自有资产进行出售，产生的收益确认为资产处置收益,该收益属于非经常性损益，该事项对公司净利润贡献较大。2、为适应市场及客户要求，公司对石油钻采自动化业务及其他自动化相关业务，采取“研发+制造+销售+服务”的一体化经营模式，使智能装备制造业务得到进一步提升和发展。3、公司深入研究积极探讨，进入酒类流通领域，以增强公司盈利能力。于报告期初成立全资子公司天禄盛世（北京）酒业有限公司，初步展开酒类流通领域相关业务。4、报告期内，预计非经常性损益对利润的影响金额约为6000万元，主要系本年度资产处置产生的影响。

### ordinal=03128 type=扭亏 ts_code=300023.SZ end_date=20211231 ann_date=20220420 update_flag=1
REASON: 公司2022年1月26日披露《2021年度业绩预告》时，对部分业务的会计处理上存在着一些理解和判断上的差异，经与年审会计师深入沟通，基于谨慎性原则对扣除非经常性损益后的净利润进行修正，具体修正如下：将原公告中扣除非经常性损益后的净利润区间由“盈利：300.00万元–450.00万元”修正为“盈利：80.00万元–120万元”。主要原因如下：1、公司对于酒类流通业务的销售收入按照总额法进行确认,通过对业务环节进行核查，将由上游经销商直接发往下游客户的收入约1700万元，按照净额法进行确认，此部分业务产生的利润调整认定为非经常性损益；通过对2021年度及2022年一季度部分相同产品毛利率情况进行对比，将对比前后两期部分酒类产品销售毛利差额认定为非经常性损益，以上两项合计影响扣除非经常性损益后的净利润减少约为120万元；2、补充确认报告期公司应承担成本费用金额约125万元，影响扣除非经常性损益后的净利润减少约125万元。

### ordinal=03129 type=扭亏 ts_code=300027.SZ end_date=20211231 ann_date=20220128 update_flag=1
REASON: 报告期内,公司立足行业发展的阶段性趋势主动调整,不断强化内容源头,持续孵化优质内容,以原创电影内容为基础,完善并加速文化创新运营能力,以提高内容变现能力.同时,公司持续整合优化资源配置,集中优质资源巩固和提升公司在国内市场的核心竞争力,逐步退出部分与主营业务整合度较低,与公司产业链协同度较弱的投资项目,进一步完善轻资产运营模式,回流的资金用于补充公司流动资金等,更好地支持公司主营业务发展战略的推进.1,报告期内,公司持续开发和储备优秀的影视项目,部分影视作品在报告期内上映或上线.2,2021年度公司非经常性损益净额96,060.80万元,与上年同期非经常性损益净额-2,964.88万元相比有较大增长,本报告期非经常性损益主要包括长期股权投资及金融资产的处置损益,以及因股价变动引起的金融资产公允价值变动损益所致.公司进一步聚焦内容运营为核心的轻资产发展模式,公司根据整体市场环境,行业周期规律和自身发展需要进行资产配置优化,以集中优质资源布局“以国内大循环为主体,国内国际双循环相互促进”的新发展格局,防范国际形势变化影响下海外市场未来较长时间不可预见的风险,更好地支持公司主营业务发展战略的推进和落地.

### ordinal=03130 type=扭亏 ts_code=300032.SZ end_date=20211231 ann_date=20220128 update_flag=1
REASON: 公司2021年度业绩变动，主要受以下因素的综合影响：1、公司营业收入、综合毛利较上年同期有所增长；2、收到林黎明支付的兴科电子（东莞）有限公司（以下简称“兴科电子”）业绩补偿款1.75亿元，计入营业外收入；3、美国加州联邦法院陪审团对兴科电子被SinCoTechnologiesPteLtd提起的诉讼作出了裁决，基于谨慎性原则，公司按照陪审团裁决结果计提预计负债约9,245万元；4、计提公司子公司金龙机电（淮北）有限公司拟处置的部分闲置房屋建筑物所有权和土地使用权减值准备约5,400万元；5、公司子公司深圳甲艾马达有限公司厂区搬迁产生的员工补偿金额、搬迁费用、装修费用等约1,900万元。

### ordinal=03131 type=扭亏 ts_code=300048.SZ end_date=20211231 ann_date=20220127 update_flag=1
REASON: 1、2020年，公司根据《企业会计准则第8号—资产减值》《会计监管风险提示第8号—商誉减值》的规定，基于谨慎性原则，对合并财务报表范围内存在减值迹象的资产计提减值准备合计54,858.66万元。本报告期经初步减值测试，计提减值准备约为3,324万元。2、公司2021年的非经常性损益对净利润的影响金额约为1,000万元。

### ordinal=03132 type=扭亏 ts_code=300054.SZ end_date=20211231 ann_date=20220119 update_flag=1
REASON: 归属于上市公司股东的净利润较上年同期实现扭亏为盈，主要原因为：1、泛半导体材料业务：（1）半导体CMP抛光垫业务营业收入较上年同比大幅增长，且首次实现规模性大幅盈利；（2）半导体CMP抛光液和清洗液、光电显示面板材料、以及先进封装材料业务分别处于业务培育期及孵化期，研发费用的大幅增加对本报告期利润造成了一定影响。2、打印复印通用耗材业务：营业收入同比显著增长，受行业竞争影响其整体毛利水平同比有所收窄。其中：耗材芯片业务营业收入及利润同比增长；终端再生墨盒业务营业收入同比略增；成品终端硒鼓业务销量创近年新高，整体利润较上年同比减亏。3、本报告期内，公司汇兑损失、股权激励费用对归属于上市公司股东的净利润造成了一定影响。此外，预计公司本报告期的非经常性损益为1,800万元，上年同期为11,338.64万元。本期非经常性损益主要系政府补助。

### ordinal=03133 type=扭亏 ts_code=300055.SZ end_date=20211231 ann_date=20220121 update_flag=1
REASON: 1.公司因乌兰察布项目债务重组，在2020年度计提减值损失，减少公司2020年度利润约4.43亿元，2021年度无此类重大事项；2.2021年一季度，公司完成惠州伊斯科重大资产重组，持有其61%的股权，将惠州伊斯科纳入合并范围，惠州伊斯科在2021年度经营状况良好，提升了公司2021年度盈利水平。

### ordinal=03134 type=扭亏 ts_code=300072.SZ end_date=20211231 ann_date=20220112 update_flag=1
REASON: 1、报告期内，公司克服外部客观环境给业务转型和发展带来了诸多不利因素，不断完善经营模式，提升经营效率，通过自身在悬浮床、固定床、催化剂等领域长期的技术积累和实践，推动生物能源产业化及应用，推动公司核心运营资产体系构建，实现公司持续稳定发展。2、报告期内，公司通过应收账款债权认购信托计划、债权转股权、无追索保理等方式对资产进行梳理，提升了公司资产效率和融资能力。同时，公司加大应收款项的回收力度，应收账款余额大幅降低，部分过往已计提的信用减值损失予以冲回。3、报告期内，预计公司非经常性损益对净利润的影响金额为6,500万元至9,700万元，主要为公司转让北京宝聚能源科技有限公司及北京三聚能源有限公司确认的投资收益。

### ordinal=03135 type=扭亏 ts_code=300083.SZ end_date=20211231 ann_date=20220129 update_flag=1
REASON: 1、报告期内，公司凭借较强的品牌和技术实力、高性价比及优质的售后服务等优势，公司数控机床产品出货量大幅增加，营业收入较去年同期大幅增长，从而带动公司利润整体增加。2、公司应用于3C消费电子领域的钻攻机市占率持续提升。公司钻攻机产品在3C领域持续渗透核心客户，不断扩大客户群和产品群，提高市场占有率，钻攻机2021年出货量超过10,000台。自公司成立至今，钻攻机累计出货量已超过80,000台。3、公司通用机领域后发先至，出货量稳居行业前列。公司利用过去多年在钻攻机领域形成的领先技术优势，产品优势，品牌优势以及公司在不断扩大规模过程中形成的规模效应，将其复制在通用领域的系列机型上，立式加工中心2021年出货量超过10,000台，再次夯实行业领先地位。与此同时，公司的卧式加工中心、龙门、车床同比2020年，出货量显著提升，形成了较强的市场和品牌效应。通用机领域收入较去年同期大幅增长，从而带动公司利润整体增加。4、受益于国家制造业转型升级推进和国内数控机床行业的快速发展，报告期内，公司持续加大高端数控机床主业研发投入，五轴立式加工中心已完成研发，即将开始交付。5、根据《企业会计准则》及公司的会计政策，遵循谨慎性原则，2021年，公司拟计提信用减值损失、资产减值准备及核销资产，减少2021年合并财务报表归属于上市公司股东的净利润约2.16亿元。详情参见公司指定信息披露网站巨潮资讯网（www.cninfo.com.cn）上披露的《关于2021年度计提资产减值准备及核销资产的公告》（公告号：2022-009）。6、公司精密结构件业务和相关人员已剥离完毕，对未来经营已不构成重大不利影响。数控机床业务是公司现在唯一核心主业。

### ordinal=03136 type=扭亏 ts_code=300084.SZ end_date=20211231 ann_date=20220128 update_flag=1
REASON: （一）得益于全球范围内油田数字化、智能化浪潮带来的增量需求，公司多相计量产品及相关服务业务盈利能力大幅增长，具体分析如下：1、在传统中东市场和国内中海油市场收入同比大幅增加；2、新产品水下多相计量产品实现规模化收入；3、国内陆地油田市场和北美市场收入实现零的突破。（二）得益于油价上涨引起的石油公司资本性支出增加，公司井下仪器和工具及相关服务和压裂设备及相关服务业务板块实现了恢复性增长。

### ordinal=03137 type=扭亏 ts_code=300098.SZ end_date=20211231 ann_date=20220129 update_flag=1
REASON: 本报告期内，公司预计2021年度归属于上市公司股东的净利润与上年同期相比，实现扭亏为盈，主要原因如下：（一）报告期内，随着疫情防控形势好转，公司积极开拓车联网、轨道交通和公安信息化等物联网垂直应用领域业务，国内外车联网业务有较大恢复，2021年度整体收入较去年同期增加。同时公司加强成本管控，持续完善供应链管理体系，保障核心材料的供应，维持了稳定的毛利水平；公司推进提质增效的费用管控政策，聚焦资源投放，报告期内期间费用得到控制。（二）公司预计2021年度非经常性损益对净利润的影响金额约为12,500万元，主要为报告期内公司转让原控股子公司深圳星联天通科技有限公司（以下简称“星联天通”）部分股权及星联天通引入战略投资者事项对投资收益产生了积极影响、收到政府补助等原因共同影响所致。

### ordinal=03138 type=扭亏 ts_code=300102.SZ end_date=20211231 ann_date=20220128 update_flag=1
REASON: 公司2021年1-12月业绩变动主要影响因素：1、报告期内，受益于LED行业市场回暖，部分芯片价格上涨，公司盈利能力有所提升。2、报告期内，公司南昌蓝绿芯片（一期）项目产能完全释放，三个生产基地产能及产品结构的持续优化、运营效率不断提升，旺盛的市场需求带动公司产销率、产能利用率呈上升趋势，致使公司营业收入、产品毛利率同比大幅增长，从而净利润同比上升。3、报告期内，受益于市场行情转好，公司资产减值损失、信用减值损失的计提金额同比下降，致使净利润同比上升。

### ordinal=03139 type=扭亏 ts_code=300139.SZ end_date=20211231 ann_date=20220125 update_flag=1
REASON: 报告期内，公司扭亏为盈的主要原因是：1、公司收到加纳降低线损与相关电网改造项目回款，转回以前年度计提的坏账损失，导致利润增加；2、报告期内，非经常性损益对净利润的影响约6000万元，主要为公司收到的南非Emfuleni市项目诉讼赔偿款。

### ordinal=03140 type=扭亏 ts_code=300141.SZ end_date=20211231 ann_date=20220121 update_flag=1
REASON: 2021年度归属于上市公司股东的净利润与上年同期相比出现扭亏为盈，主要原因如下：（一）报告期内公司根据行业政策变化，优化业务结构，拓展光伏发电业务，减少光伏EPC业务承接，加大内部管理，取得了较好的效果。（二）非经营性损益的影响预计报告期内非经常性损益对当期净利润的影响约为30万元。

### ordinal=03141 type=扭亏 ts_code=300144.SZ end_date=20211231 ann_date=20220122 update_flag=1
REASON: 2021年，国内良好的疫情防控局面受到全球疫情持续演变的不断挑战，尤其是在新冠病毒不断变异的情况下，疫情防控转向常态化，给文旅行业的恢复经营带来诸多扰动。在艰难的市场环境下，公司合理有效地安排旗下各项目经营节奏，展现出“给点阳光就灿烂”的强大弹性和韧性。预告期内，公司以杭州宋城为基地持续深化演艺公园模式，积极开拓多剧院、多类型、多场次的演出模式，内容丰富性和多元化加速推进，形成千古情为引领、各类中小剧目补充、各类活动穿插的全新局面，获评“第一批国家级夜间文化和旅游消费集聚区”，春节期间《宋城千古情》创下单日最高演出20场记录，暑期推出室外版千古情，充分体现了公司高效的应变能力，有效应对疫情期间室内演出受限的风险。公司持续关注年轻人的消费需求，为Z世代构建新消费场景，以奇妙夜活动为例，期间接待人数同比2020年增长384.66%，杭州宋城单日最高接待夜游游客创历史新纪录,受众中95后占比超60%，包含80、90、95后在内的消费主力占比更是接近95%，成为年轻人节假日个性化社交新场所。上海宋城于2021年4月29日顺利开业，完成一线城市首布局，得益于优越的区位优势、广阔的市场空间、多元化的演艺内容和丰富的票价体系，上海宋城在总体营收、客源结构、客单价、年龄结构、收入构成等方面都呈现良好的趋势。张家界《爱在湘西》成功上演，进一步构建分层次的产品矩阵。预告期内，公司顺应形势变化，降本与增效并举，进一步调整用工模式，优化运营管理流程。公司积极拥抱科技发展，被科技部、中央宣传部、中央网信办、文化和旅游部、广电总局联合认定为“第四批国家文化和科技融合示范基地”。预告期内，数字娱乐平台花房集团业务发展良好，充值用户、消费用户及营业收入、经营性利润整体均呈增长趋势，语音社交、海外社交等创新业务顺利启动并取得高速增长。预告期内，计入当期损益的非经常性损益对公司净利润影响约为5,000万元。

### ordinal=03142 type=扭亏 ts_code=300150.SZ end_date=20211231 ann_date=20220125 update_flag=1
REASON: 本报告期内，归属于上市公司股东的净利润较上年同期实现扭亏为盈，业绩变动原因如下：1、报告期内，公司主营业务收入增长约21.98%，公司各项业务不断拓展，经营状况稳定，主营业务发展情况良好；2、上年同期公司计提商誉减值损失16,776.62万元，本报告期无此项。报告期内，预计公司非经常性损益对净利润的影响金额约为371.98万元，上年同期为708.75万元。

### ordinal=03143 type=扭亏 ts_code=300153.SZ end_date=20211231 ann_date=20220128 update_flag=1
REASON: 1、报告期内，主营业务订单执行情况良好，营业收入较上年同期有所增长，回款情况良好；参股公司存在一定亏损。本报告期归属于上市公司股东的净利润较上年同期增长，实现扭亏为盈。2、报告期内公司非经常性损益对净利润的影响金额约为400万元。

### ordinal=03144 type=扭亏 ts_code=300162.SZ end_date=20211231 ann_date=20220118 update_flag=1
REASON: 公司深耕下一代MicroLED超高清显示并不断完善超高清显示产品矩阵，报告期内推出一系列行业领先的自主知识产权MicroLED超高清显示产品，公司已实现MicroLED超高清领域专用显示、商用显示、家用显示三大赛道协同前进的战略布局，进一步夯实公司业务发展基础。本报告期业绩变动的主要原因如下：1、报告期内，在5G+8K的超高清产业政策发展背景下，公司国内市场开拓成效显著，在专用显示赛道基本盘的市场份额持续提升，商用显示赛道逐渐起量，从而带动营业收入实现快速增长。2、报告期内，公司继续保持海外市场竞争优势，并加强国际区域市场的覆盖，2021年出口订单需求持续增加，实现海外业务收入同比增长。3、为应对原材料价格上涨等不利因素影响，公司有针对性地实行采购研发联动、降本增效等多项应对措施，一定程度上缓解了成本压力；同时因高附加值产品的出货量增加，使公司产品整体毛利率水平稳中有增。4、公司依据战略目标，不断提升经营管理水平，持续引进优秀人才并深入推进绩效考核与激励工作，对高级管理人员、核心技术及业务骨干人员实施股票期权激励计划，充分激发员工主观能动性，进一步提升运营效率和队伍凝聚力，助力公司经营持续向好。5、预计2021年年度实现营业收入125,000-132,000万元，较上年同期增长52.7%-61.2%。6、公司预计2021年非经常性损益对归属于上市公司股东的净利润的影响金额约为1,650万元。

### ordinal=03145 type=扭亏 ts_code=300164.SZ end_date=20211231 ann_date=20220128 update_flag=1
REASON: 1、本报告期，全球经济活动逐步恢复正常，石油需求反弹回升，国际原油价格持续增长，公司国内外业务均反弹复苏，同时公司积极采取降本增效措施，经营质量向好，实现扭亏为盈。2、公司主要客户分布在国内外各油田，公司员工需频繁出差才能完成相应业务。报告期内，因疫情防控导致公司员工减少出差频次，公司部分项目执行进度延缓，与公司预期存在一定差异，公司扣除非经常性损益后的净利润为负。未来公司将继续推动业务开展，提高公司盈利能力，以保证公司持续健康发展。3、报告期内，预计非经常性损益对公司净利润的影响金额约为4,400万元，主要为公司处置美国子公司形成的收益以及政府补助收益；上年同期公司非经常损益金额为1,005.97万元。

### ordinal=03146 type=扭亏 ts_code=300168.SZ end_date=20211231 ann_date=20220120 update_flag=1
REASON: 1、报告期内公司实现净利润较上年同期扭亏为盈，经营业绩同比提升主要体现在以下几个方面：（1）公司保持稳定的新签合同规模，充足的在手合同奠定了收入增长的基础，持续加强智慧城市、健康管理两大战略业务板块的拓展和积累，同时2020年疫情导致项目延期交付的影响在本报告期基本消除，项目周期恢复正常水平。因此，本报告期公司营业收入同比提升。（2）报告期内，签单质量显著提升，签单毛利规模和签单毛利率同比稳健增长，产品结构逐步改善；同时，加强项目精细化管理，报告期内公司历史低毛利合同收入占比同比下降，合同毛利逐步恢复。因此，报告期内公司综合毛利率同比提升。（3）2020年疫情等因素影响存货跌价形成资产减值损失37,178.69万元。本报告期内，公司存货未发现进一步的减值迹象，资产减值损失规模同比下降。（4）报告期内，公司加强费用管控和研发投入的策略调整，使得期间费用同比下降。2、报告期内预计实现非经常性损益金额约6,000万元，主要为当期收到的各类政府补助和按照新金融工具准则确认的金融资产公允价值变动收益。上年同期实现非经常性损益7,654.77万元。

### ordinal=03147 type=扭亏 ts_code=300180.SZ end_date=20211231 ann_date=20220125 update_flag=1
REASON: 2021年，公司经营受到宏观环境影响，遇到了较大的挑战。超纤业务方面，从收入端看，全球疫情对消费的遏制，使得公司产品的需求增速放缓；从成本端看，上游原材料价格的大幅上涨影响了2021年的毛利率和净利润水平。虽然遇到了重重困难，但公司坚持进一步深化市场布局、优化产品结构，推动品牌价值提升，争取汽车、鞋品、服装、外贸市场多点突破，坚定扎实地迈向高质量发展。公司新成立的汽车事业部，2021年获得的定点项目数量和质量均再创新高，给未来汽车业务的中长期规划打下了坚实的基础。子公司威富通方面，国内餐饮娱乐等消费不振使得威富通传统的移动支付分润业务收入与去年基本持平，而新开拓的信用付业务和对银行的技术服务收入取得了较为可观的增长，使得子公司威富通净利润同比企稳回升。由于威富通业绩未能达到上一年的评估预测值扣非后净利润4832万，经公司聘请的资产评估公司预评估，本次华峰超纤合并威富通形成的商誉资产组预估值约为6.8-7亿元，商誉减值额约为1.3-1.5亿元。因本预评估数据仅在企业预测的基础上结合上一次减值测试的相关数据进行综合判断后确定，最终的商誉资产组评估值尚需评估师履行完善的评估程序后进行确定，可能会与目前的预估值存在一定的偏差，请投资者以2021年年度报告中的最终数据为准。预计2021年公司合并报表非经常性损益对净利润的影响金额约为3000万元（威富通商誉减值金额不属于非经常性损益）。

### ordinal=03148 type=扭亏 ts_code=300182.SZ end_date=20211231 ann_date=20220125 update_flag=1
REASON: 1、报告期内，公司以“内容版权运营”为战略核心，业务聚焦新媒体版权运营及发行，形成主业突出的业务生态。公司新媒体版权运营及发行业务全年预计实现营业收入约308,700.00万元，实现净利润约56,100.00万元。2021年度，公司继续深挖现有客户需求与合作，加大片库的发行力度，增强片库的变现能力；同时进一步强化新业务模式的探索，与合作伙伴深入进行联合运营合作，以华视网聚的海量内容为赋能，开展联合运营，共享多元收益。此外，公司还抓住5G时代大屏端发展机遇，拓展家庭多屏数字发行模式，打造家庭客厅影院。新形势下，公司不断拓展多渠道变现的能力，提升公司经营的稳定性和抗风险能力。2、2021年度，受疫情及宏观环境影响，公司的音视频技术服务业务开展受到不利影响，主要体现在音视频技术项目的推进进度受到疫情的压制，项目实施或验收推迟、下游客户回款周期拉长等因素，对本期经营业绩产生一定的不利影响。未来，公司仍将加强在4/8K超高清技术、三维声技术、虚拟技术等相关高新视频业务领域的布局，积极探索元宇宙时代下相关音视频技术的市场需求及发展方向，不断提升市场竞争力。3、2021年度，公司影视剧制作及发行业务继续贯彻“聚焦精品”的策略，相继出品了《爱上特种兵》、《王牌部队》等剧，产生了较好的市场反响。未来，在影视剧制作与发行领域，公司仍将继续贯彻“聚焦精品”的策略，布局正能量内容。4、结合宏观经济环境、行业环境的变化，按照公司发展战略“聚焦新媒体版权运营及发行，形成主业突出的业务生态”的需求，公司于2021年度剥离了部分影视内容制作业务及部分传统音视频技术相关资产，完成为公司智慧教育业务引入战略投资者并不再合并报表，相关资产的整合降低了公司经营压力，有助于公司将战略资源聚焦于主营业务，提升公司市场竞争力及整体盈利能力。5、2021年度，公司非经常性损益对净利润的影响金额约为1.1亿元，主要为出售相关股权、收到政府补助款等。

### ordinal=03149 type=扭亏 ts_code=300184.SZ end_date=20211231 ann_date=20220121 update_flag=1
REASON: 1、2021年度公司预计归属于上市公司股东的净利润及扣除非经常性损益后的净利润均为30,000万元—32,000万元，预计2021年度无商誉减值，剔除2020年度商誉减值影响，同比分别增长67.68%—78.86%及70.64%—82.01%。2、通过对市场长期耕耘积淀及对产品结构优化，报告期内，公司在工业及新能源、汽车、智能仪表、泛在电力物联网、无线通信等市场收入取得了较大增长，且高毛利率的产品收入也有较大幅度增长，提升了公司整体盈利能力。3、2021年第四季度，公司自研MCU芯片已进入小批量生产阶段。4、本期因人民币升值产生的汇兑损益对公司净利润的影响为增加净利润约570万元。5、本期非经常性损益对公司净利润的影响金额约为9万元。

### ordinal=03150 type=扭亏 ts_code=300195.SZ end_date=20211231 ann_date=20220129 update_flag=1
REASON: 1、主营业务收入持续增加，适时推出新产品，业绩实现扭亏为盈。报告期内，受国内消费需求拉动影响，公司所处包装印刷市场需求上升，公司适时推出Mastermatrix106CSB全清废模切机、悦·MK1060CS清废模切机等新机型，拓展瓦楞包装新市场，客户订单实现增长，为公司主营业务收入增长提供支撑。2、出口业务发展良好，为业绩增长提供支撑。公司在报告期内，积极拓展海外新兴市场，自行研发的高速凹印机等高端印刷装备实现出口销售，与海德堡合作的出口等业务逐步恢复到疫情前水平，为业绩增长提供了支持。3、受原材料等价格大幅上涨等因素影响，主营业务利润率下降。报告期内，受钢材、铜等大宗商品价格大幅上涨以及物流运费增长等客观因素影响，公司主营业务原材料成本和物流成本等持续上升，但印刷装备销售价格向下游客户传导明显滞后以及公司搬迁新厂区造成费用上升等因素影响，公司主营业务利润率有所下降。

### ordinal=03151 type=扭亏 ts_code=300199.SZ end_date=20211231 ann_date=20220125 update_flag=1
REASON: 1、2021年度，因公司对上海健麾信息技术股份有限公司（简称“健麾信息”）投资定位的调整，公司对健麾信息的股权核算方法由权益法计量改为公允价值计量，导致投资收益较上年同期大幅度增长。2、随着医疗卫生体制改革的持续推进与不断深化，国家持续加强了对药品价格控制力度，特别是带量采购、国家集采、价格联动和价格谈判，对整个制药行业影响较大，公司已上市产品毛利率下降，导致经营性利润为负。公司预计2021年全年非经常性损益对净利润的影响金额约为4.4亿元，主要是健麾信息的股权核算方法发生变更。去年同期非经常性损益金额为1,558.75万元。

### ordinal=03152 type=扭亏 ts_code=300205.SZ end_date=20211231 ann_date=20220128 update_flag=1
REASON: 报告期内，公司预计归属于上市公司股东的净利润为5,600万元至8,300万元，主要由于报告期内公司出售控股子公司武汉天喻教育科技有限公司（以下简称“天喻教育”）77.0370%股权产生了较大的投资收益。报告期内，公司归属于上市公司股东的扣除非经常性损益后的净利润同比大幅减少，主要原因是：受市场竞争加剧等多种不利因素影响，公司营业收入、毛利同比下滑；公司围绕发展战略加大新技术的研发和创新投入，研发费用同比增加；公司根据会计政策计提的信用减值损失和存货减值损失同比增加；天喻教育持续亏损。公司预计2021年非经常性损益金额为2.3亿元-2.5亿元，主要为出售控股子公司天喻教育股权产生的投资收益以及与收益相关的政府补助。

### ordinal=03153 type=扭亏 ts_code=300230.SZ end_date=20211231 ann_date=20220126 update_flag=1
REASON: 1、报告期内，归属于上市公司股东的净利润较上年同期实现扭亏为盈，主要原因是上年度业绩受计提商誉减值准备影响导致亏损。2、本报告期公司实现归属于上市公司股东的净利润18,000万元-23,400万元。上一年度不考虑商誉减值影响归属于上市公司股东的净利润19,301.51万元。3、本报告期非经常性损益对净利润的影响金额在3,500万元-4,000万元，主要构成为政府补助和长期股权投资处置损益。

### ordinal=03154 type=扭亏 ts_code=300233.SZ end_date=20211231 ann_date=20220111 update_flag=1
