# fcst-reason-struct-full wave(batch) 009 输入渲染（由 render_batch.py 从 row_index.parquet 生成，schema v1）
# 每条记录两行：元信息行 + REASON 行。key_quote 必须是 REASON 文本的逐字子串。
# 词表: demand_up/demand_down/price_up/price_down/orders/cost_up/cost_down/fx/impairment/non_recurring/ma_restructuring/epidemic_shock/accounting/core_ops/other
### ordinal=04800 type=略减 ts_code=000930.SZ end_date=20181231 ann_date=20190130 update_flag=0

### ordinal=04958 type=略减 ts_code=300124.SZ end_date=20190331 ann_date=20190410 update_flag=0
REASON: 1、由于公司产品收入结构变化、市场竞争加剧等原因，公司产品综合毛利率同比有所降低；2、报告期内公司收到的增值税软件退税金额减少；3、公司人员增加，支付的工资、社保、公积金等增加；公司在报告期内实施了第四期股权激励计划，股权激励费用增加；4、受报告期内汇率波动等影响，公司对深圳前海晶瑞中欧并购基金投资企业（有限合伙）的投资损失增加。

### ordinal=04959 type=略减 ts_code=300124.SZ end_date=20190630 ann_date=20190713 update_flag=0
REASON: 报告期内，归属于上市公司股东的净利润变动的主要原因：1、由于公司产品收入结构变化、市场竞争加剧等原因，公司产品综合毛利率同比有所降低；2、公司人员相比去年同期增加，支付的工资、社保、公积金等同比增加；公司在报告期内实施了第四期股权激励计划，在报告期内摊销的股权激励费用增加。预计公司2019年半年度非经常性损益对公司净利润的影响金额约5,300万元。

### ordinal=04960 type=略减 ts_code=300124.SZ end_date=20190930 ann_date=20191015 update_flag=0
REASON: 1、前三季度业绩变动原因说明（1）前三季度收入增长的主要原因：本期新增合并主体上海贝思特电气有限公司（以下简称“贝思特”），公司从2019年7月将其纳入合并报表范围，导致营业收入较上年同期有较快增长。（2）前三季度归属于上市公司股东的净利润的增幅低于收入增幅的主要原因：①由于公司产品收入结构变化、市场竞争加剧及贝思特并表等原因，公司产品综合毛利率同比有所降低；②公司支付给员工的薪酬、社保、公积金等增加；公司在报告期内实施了第四期股权激励计划，股权激励费用增加；③公司收到的增值税软件退税金额减少及公司的财务费用同比快速增长。2、第三季度业绩变动原因说明（1）第三季度收入增长的主要原因：本期新增合并主体贝思特，公司从2019年7月将其纳入合并报表范围，导致营业收入较上年同期有较大幅度增长。（2）第三季度归属于上市公司股东的净利润的增幅低于收入增幅的主要原因：①由于公司产品收入结构变化、市场竞争加剧及贝思特并表等原因，公司产品综合毛利率同比有所降低；②公司支付给员工的薪酬、社保、公积金等增加；公司在报告期内实施了第四期股权激励计划，股权激励费用增加；③公司收到的增值税软件退税金额减少及公司的财务费用同比快速增长。3、贝思特并表对公司业绩的影响（1）对营业收入的影响：公司从2019年7月将其纳入合并报表范围，导致公司第三季度及前三季度的营业收入同比增长较快。（2）对归属于上市公司股东的净利润的影响：由于公司从2019年7月将其纳入合并报表范围，按照51%的股权比例对其净利润进行并表；并且于2019年6月30日合并日，贝思特存货、无形资产、固定资产等资产评估增值，资产增值部分的结转、摊销及计提折旧增加了报告期的成本费用，从而影响了合并报表的毛利率和净利润。预计2019年前三季度非经常性损益对公司净利润的影响金额约7900万元。

### ordinal=04961 type=略减 ts_code=300127.SZ end_date=20181231 ann_date=20190118 update_flag=0
REASON: 1、2018年公司销售收入同比增加，公司经营性净利润较上年同期有较大幅度增加，但资产处置收益同比大幅减少，经营性净利润的增加值小于资产处置收益减少值，导致归属于上市公司的净利润同比有一定下降。2、2018年公司非经常性损益金额约为100万元。

### ordinal=04962 type=略减 ts_code=300127.SZ end_date=20190331 ann_date=20190329 update_flag=0
REASON: 1、公司2019年第一季度预计销售收入较上年同期持平，预计归属于上市公司股东的净利润较去年同期略有下降。2、预计2019年1月至3月，非经常性损益影响金额约为0万元。

### ordinal=04963 type=略减 ts_code=300127.SZ end_date=20190630 ann_date=20190704 update_flag=0
REASON: 1、预计2019年上半年归属于上市公司股东的净利润较去年同期略有下降，主要原因是：预计销售收入较上年同期略有下降所致。2、2019年上半年预计影响净利润的非经常性损益金额为100万元。

### ordinal=04964 type=略减 ts_code=300127.SZ end_date=20190930 ann_date=20191012 update_flag=0
REASON: 1.公司粘结钕铁硼磁体中硬盘用磁体销售收入较上年同期下降较多、热压磁体和钐钴磁体销售收入较上年同期有一定下降、部分产品毛利率同比下降及汇兑损益等共同影响所致。2.2019年1-9月公司非经常性损益金额约为80万元。

### ordinal=04965 type=略减 ts_code=300131.SZ end_date=20190930 ann_date=20191014 update_flag=0
REASON: 报告期内，受中国经济增速放缓、贸易摩擦加剧的影响，部分下游客户的需求增速有所降低，预计2019年前三季度公司营业收入相较上年同期增长幅度较小，且由于报告期内公司财务费用同比上升，谨慎计提资产减值准备以及后期订单结构变化等原因，预计2019年前三季度归属于上市公司股东的净利润较上年同期略有下降。尽管受到不利因素影响，公司报告期内整体业绩仍然保持较为平稳，这得益于公司持续聚焦主业，加大云服务、5G领域的战略布局，在新增代理权和大客户拓展方面加大推进力度。报告期内，公司加大了对相关产品代理权的拓展，新开拓了包括国内光模块龙头光迅科技、亚洲最大的第三方存储器控制芯片品牌群联以及国内连接器龙头立讯精密在内的云服务领域的代理品牌；在大客户拓展方面，除维护好现有BAT等互联网云计算大客户之外，公司正式成为中国移动自有品牌手机采购MTK主芯片的唯一中选供应商，并与之签订关于MTK主芯片产品采购的《手机主芯片合作框架协议》，成为中国移动的合格供应商，将有望为公司打开广阔的通信运营商的云服务器市场。预计非经常性损益对利润的影响金额为2,520万元左右。

### ordinal=04966 type=略减 ts_code=300136.SZ end_date=20190630 ann_date=20190715 update_flag=0
REASON: 1、报告期内，在外部经济环境存在不确定性的情况下，部分客户的存量业务持续扩张遇到了阶段性的挑战。2、报告期内，公司完成深圳新的工厂、金坛工业园、越南工厂的建设与搬迁，搬迁影响了部分产品产量与销售额，同时增加了成本费用。3、报告期内，为了配合5G和其他新业务的拓展，公司加大研发投入，扩张了前沿研发及管理人员的规模，增加了费用。4、随着消费电子行业旺季的到来，各产品线稳步出货，新增项目逐步放量，公司有信心通过全员的努力，使得2019年全年的业绩水平高于去年。公司始终贯彻执行既定的战略规划，对未来发展充满信心。报告期内,公司非经常性损益对归属于上市公司股东净利润的影响金额约为8207万元,去年同期约为672万元。

### ordinal=04967 type=略减 ts_code=300136.SZ end_date=20190930 ann_date=20191010 update_flag=0
REASON: 1、随着消费电子行业旺季的到来，公司各项业务在下半年逐步放量，第三季度的盈利水平创单季度历史新高。2、前三季度，公司完成了部分工厂建设与搬迁，盈利水平受到一定的影响。上述工厂的产能已开始逐步释放，为未来的成长奠定了基础。3、公司持续加大研发投入，打造技术驱动型企业，持续拓展对基础材料和基础技术的研究，不断提升公司的竞争力，为公司的客户创造价值。

### ordinal=04968 type=略减 ts_code=300143.SZ end_date=20190930 ann_date=20191015 update_flag=0
REASON: 报告期内，预计归属于上市公司股东的净利润水平较上年同期同比下降，主要原因：1、本报告期较上年同期财务费用增加所致；2、本报告期人员经费增加所致；3、本报告期市场拓展费用增加所致。

### ordinal=04969 type=略减 ts_code=300145.SZ end_date=20190331 ann_date=20190410 update_flag=0
REASON: 1.本报告期，春节假期较往年早且公司放假时间较长，工程板块施工较往年晚，结算周期延后，对公司第一季度生产经营影响较大；2.报告期内，污水及污泥处理板块资产增加，以上资产正逐步开始运营，折旧及摊销等成本较上年同期增长较多，对一季度业绩有一定的影响；3.除以上影响外，包括制造板块、危废处理板块等在内的公司各业务板块根据战略规划积极部署、开拓市场，在手订单量较去年同期有一定的增幅，为2019年全年经营目标的实现奠定了基础。

### ordinal=04970 type=略减 ts_code=300145.SZ end_date=20190630 ann_date=20190713 update_flag=0
REASON: 1、报告期内子公司浙江金泰莱环保科技有限公司危废处置业务市场开拓顺利，产能逐步释放，业绩稳步提升；2、报告期内，制造板块泵产品凭借过硬的质量及高性价比优势，市场占有率不断提高，带动业绩持续向好；3、本报告期与上年同期相比，因环评资质管理改革后，取消了资质要求，准入门槛降低，使得公司在环评项目上竞争加剧，公司环保工程及设计板块的业绩受到一定的影响；4、报告期内，污水及污泥处理板块资产已进入运营期，折旧及摊销等成本较上年同期增长较多，对业绩有一定的影响。5.公司2018年半年度非经常性损益金额为4,745.53万元，预计2019年半年度非经常性损益为1,000万元左右。

### ordinal=04971 type=略减 ts_code=300145.SZ end_date=20190930 ann_date=20191015 update_flag=0
REASON: 1、报告期内子公司浙江金泰莱环保科技有限公司危废处置业务受益于环保政策趋严的利好,市场空间逐渐扩大，业绩进一步提升；2、报告期内，制造板块泵产品凭借过硬的质量及高性价比优势，市场开拓情况良好，业绩稳定增长；3、本报告期与上年同期相比，因环评资质管理改革后，取消了资质要求，准入门槛降低，使得公司在环评项目上竞争加剧，公司环保工程及设计板块的业绩受到一定的影响；4、报告期内，污水及污泥处理板块资产已进入运营期，折旧及摊销等成本较上年同期增长较多，对业绩有一定的影响；5、公司去年同期非经常性损益金额为6,597万元，预计本报告期非经常性损益为1,000万元左右，对扣非前归属于上市公司股东的净利润及同比增速影响较大。

### ordinal=04972 type=略减 ts_code=300148.SZ end_date=20190630 ann_date=20190713 update_flag=0
REASON: 公司2019年半年度净利润同比下降的主要原因为上年同期公司全资子公司广州游爱网络有限公司（以下简称“游爱网络”）收购海南奇遇天下网络科技有限公司（以下简称“海南奇遇”）72%股权，对购买日前持有的28%股权按公允价值重新计量，确认投资收益5,100万元等，本期投资收益同比大幅下降。

### ordinal=04973 type=略减 ts_code=300148.SZ end_date=20190930 ann_date=20191015 update_flag=0
REASON: 公司2019年1-9月归属于上市公司股东的净利润同比下降的主要原因为上年同期公司全资子公司广州游爱网络有限公司（以下简称“游爱网络”）收购海南奇遇天下网络科技有限公司（以下简称“海南奇遇”）72%股权，对购买日前持有的28%股权按公允价值重新计量，确认投资收益5,100万元等，本期投资收益同比大幅下降。

### ordinal=04974 type=略减 ts_code=300149.SZ end_date=20190930 ann_date=20191015 update_flag=0
REASON: 1、本报告期合并子公司上海睿智化学研究有限公司（以下简称“上海睿智”）1-9月份经营成果，上年同期合并6-9月经营成果。2、本报告期内，医药研发服务及生产外包服务业务收入同比保持稳定，鉴于江苏启东创新生物药一站式研发生产服务平台筹建加大投入、上海张江新实验室搬迁对研发服务项目执行进度略有影响且造成非经常性租金增加等原因，净利润与上年同期相比有所下降，剔除上述费用影响的还原后净利润与去年同期持平，其中收入与净利润第三季度较第二季度环比有所上升。3、微生态营养及医疗业务于第三季度恢复性增长，收入及净利润环比第二季度有较大的改善，但受上半年微生态板块收入下滑影响，报告期微生态板块营业收入较上年同期仍下降25%左右，微生态营养及医疗业务的净利润因受营收下降、医疗板块的投入及上海睿智股权并购融资的财务费用增加双重影响较上年同期下降幅度较大。4、公司预计前三季度非经常性损益对净利润的影响金额为660万元左右。

### ordinal=04975 type=略减 ts_code=300153.SZ end_date=20181231 ann_date=20190125 update_flag=0
REASON: 1、报告期内，公司经营状况正常，营业收入较上年同期有较大增长，但产品综合毛利率有所下降；同时公司对外投资收益减少；以致本报告期归属于上市公司股东的净利润较上年同期下降。2、报告期内公司非经常性损益对净利润的影响金额约为734.62万元。

### ordinal=04976 type=略减 ts_code=300157.SZ end_date=20190331 ann_date=20190410 update_flag=0
REASON: 报告期内，受金融机构授信政策的影响及公司降低业务风险的考虑，公司降低了贸易业务的规模。归属于上市公司股东的净利润与上年同期相比略有下降。2019年第一季度，预计公司实现非经常性损益约440万元。

### ordinal=04977 type=略减 ts_code=300164.SZ end_date=20190930 ann_date=20191014 update_flag=0
REASON: 1、第三季度以来，随着美国Permian盆地新建输油管道陆续投产，美国原油运输瓶颈得到缓解，公司北美业务工作量明显增加。国内油气市场勘探开发投资加大，公司国内各项业务收入同比大幅增长。2、本报告期，预计非经常性损益对公司净利润的影响金额约为-1,600万元，上年同期公司非经常损益为2,620.14万元。公司归属于上市公司股东的扣除非经常性损益后的净利润同比保持稳步增长。

### ordinal=04978 type=略减 ts_code=300165.SZ end_date=20190331 ann_date=20190410 update_flag=0
REASON: 1、2019年1-3月公司归属于上市公司股东的净利润较上年同期下降5%-25%，主要原因是营业收入下降,减少利润。2、公司预计2019年第一季度非经常性损益金额为60万元左右，去年同期非经常性损益为368.01万元。

### ordinal=04979 type=略减 ts_code=300166.SZ end_date=20190630 ann_date=20190713 update_flag=0
REASON: 1、报告期内，公司按照年度经营工作计划落实各项经营举措，进一步强化大数据、云计算、人工智能等技术，夯实核心技术能力的同时，继续深入拓展工业、政府、金融、电信等业务领域，在手订单同比增长良好。报告期内，公司收入稳健增长，增幅达10%以上；此外，公司加大应收账款管控，全面强化各项业务回款工作，经营性现金流明显改善，较去年同期增加约1.3亿元。2、报告期内，公司归属于上市公司股东的净利润同向下降的原因为：（1）公司2018年限制性股票激励计划等费用摊销金额同比增加约3,700万元；（2）公司在构建自主研发、安全可控的核心技术产品体系上持续、重点加强分布式并行数据库（CirroData）、数据治理系列产品和数据科学云平台等的技术研发投入，研发费用随之增加；此外，公司在工业互联网平台领域的技术、人才、市场等投入与扩展也在不断加大。3、公司的经营业绩受行业特点影响所致，具有一定的季节性特点。通常情况下，下半年主要为项目实施和项目验收阶段，公司管理层对实现全年稳步增长充满信心。4、预计公司2019年上半年度非经常性损益金额为1,800万元到2,300万元之间，去年同期此项金额为2,371.26万元。

### ordinal=04980 type=略减 ts_code=300168.SZ end_date=20181231 ann_date=20190131 update_flag=0
REASON: 报告期内，公司主营业务持续稳步开展，在智慧城市以及医疗大健康领域积极推进，医疗健康、社会保险、市场监管、政务服务等业务持续发展，“一网通办”、“一窗通”、“长三角医保异地结算”、“上海阳光药采”等重点项目，具备良好的示范效应。市民云作为智慧城市总入口，是全国首个突破1000万注册用户的公共服务类APP，已在成都、海口、扬州、柳州、长沙等多个城市推广落地。报告期内业绩下降的主要原因为：（1）部分重点项目在2018年先行实施，未在本报告期内确认收入；（2）受去杠杆宏观环境影响，公司主动收缩全资子公司四川浩特通信有限公司（以下简称“四川浩特”）的业务规模，报告期内四川浩特预计亏损约5,000万元，同时预计需全额计提商誉1,015.30万元，合计影响净利润约6,000万元，上年同期四川浩特净利润为953.94万元；（3）2018年度股票期权激励计划成本在2018年度摊销约3,000万元；（4）2018年度非经常性损益预计较上年同期相比下降约3,500万元。综合以上情况对公司2018年度业绩产生了较大影响。尽管2018年度业绩较2017年度有所下滑，但公司通过加强内部管理和调整业务结构，公司整体经营质量有明显提升，报告期内经营性现金流大幅提高。报告期内，预计影响公司净利润的非经常性损益约4,800万元。

### ordinal=04981 type=略减 ts_code=300168.SZ end_date=20190630 ann_date=20190713 update_flag=0
REASON: 2019年上半年，公司继续秉承“连接人与服务，促进社会进步”的宗旨，围绕“连接、融合、智能”三大关键词积极推进战略升级，相关主营业务实现了持续较快的增长。公司在医疗卫生、民生保障、平安城市、智慧政务、市场监管、科技环保、教育等城市关键系统打造精品的基础上，进一步推动市民云、企业云、政务云和城市大数据中心等智慧城市综合平台的建设与运营。报告期内，公司收入预计同比增长约13%-15%。报告期内业绩下降的主要原因为：（1）受去杠杆宏观环境影响，公司主动收缩全资子公司四川浩特通信有限公司（以下简称“四川浩特”）的业务规模，收入同比下降约3,785万元，上年同期四川浩特收入为5,651万元；报告期内四川浩特预计亏损约2,200万元，上年同期四川浩特净利润为-1,231万元；（2）2018年度股票期权激励计划成本于2019年1-6月摊销约2,600万元；（3）报告期内，公司预计发生非经常性损益约1,300万元，较上年同期相比下降约2,700万元；（4）相关新增无形资产摊销额净增加约2,800万元。综合以上情况对公司2019年半年度业绩产生了较大影响。

### ordinal=04982 type=略减 ts_code=300169.SZ end_date=20190630 ann_date=20190712 update_flag=0
REASON: 1、预计2019年半年度非经常性损益对净利润的影响金额约为200万元，去年同期非经常性损益对净利润影响金额为167.43万元。2、扣除非经常性损益后的公司净利润，本报告期相比去年同期，销售略有下降，业绩同步略有下降。

### ordinal=04983 type=略减 ts_code=300171.SZ end_date=20181231 ann_date=20190112 update_flag=0
REASON: 报告期内，东富龙始终坚持“系统化、国际化”的发展战略，加强总包工程能力，积极开拓市场，致力于为客户提供有价值的制药装备及系统解决方案。报告期内，市场竞争持续激烈，行业毛利率整体下滑。公司积极加强内部管理机制，培育更成熟的经营团队，致力于研发及质量，订单情况较上年同期略有增长，同时公司继续增加新市场及新产品的投入，人工及成本增速较上年同期仍呈上升趋势，净利润较上年同期预计下降30%-50%。报告期内预计非经常性损益对净利润的影响金额为4,600万元左右。

### ordinal=04984 type=略减 ts_code=300171.SZ end_date=20190331 ann_date=20190410 update_flag=0
REASON: 报告期内，东富龙深化系统化、国际化的发展战略，专注于药物制造科学及药机科学制造的研究，践行制药装备与制药工艺的融合及创新，致力于为客户提供有价值的制药装备及整体系统解决方案。报告期内，受市场竞争激烈、人工成本上涨等综合因素影响，本期净利润较上年同期预计下降20%-40%。报告期内预计非经常性损益对净利润的影响金额为700万元左右。

### ordinal=04985 type=略减 ts_code=300171.SZ end_date=20190630 ann_date=20190712 update_flag=0
REASON: 报告期内，制药装备行业市场竞争激烈，公司人工成本较上年同期有所增长，净利润较上年同期预计下降0%-30%。报告期内预计非经常性损益对净利润的影响金额为2,400万元左右。

### ordinal=04986 type=略减 ts_code=300171.SZ end_date=20190930 ann_date=20191012 update_flag=0
REASON: 报告期内，公司围绕“系统化、国际化”的发展战略，持续关注国内外制药行业发展情况及市场动态，优化研发管理中心运行机制和内部协同，充分调动研发体系创新活力，突破技术难点，满足全球市场需求。报告期内，公司人工成本较上年同期增加、汇兑收益较上年同期减少，归属于上市公司股东的净利润预计比上年同期下降0%-30%。报告期内预计非经常性损益对净利润的影响金额为3,600.00万元左右（上年同期非经常性损益对净利润的影响金额为3,740.67万元）。

### ordinal=04987 type=略减 ts_code=300174.SZ end_date=20190630 ann_date=20190713 update_flag=0
REASON: 1、公司主营的活性炭、硅酸钠业务延续上年良好势头，业绩持续增长。2、2018年12月公司出售广州创娱网络科技有限公司，广州创娱不再纳入公司合并报表范围，同口径利润减少约2,283万元。3、广州原力互娱网络科技有限公司研发的游戏产品处于投入阶段，产生较大的亏损。预计随着游戏产品在下半年陆续上线运营，研发投入将逐步实现收益。4、2019半年度，公司非经常性损益约为2,500万元，其中转让广州冰鸟网络科技有限公司100%股权投资收益约2,300万元。

### ordinal=04988 type=略减 ts_code=300174.SZ end_date=20190930 ann_date=20191015 update_flag=0
REASON: 1、公司主营的活性炭、硅酸钠业务延续良好势头，业绩持续增长。2、广州原力互娱网络科技有限公司研发的游戏产品处于投入阶段，产生较大的亏损。3、2019年前三季度，公司非经常性损益约为2,650万元，其中转让广州冰鸟网络科技有限公司100%股权投资收益2,332.84万元。

### ordinal=04989 type=略减 ts_code=300176.SZ end_date=20181231 ann_date=20190118 update_flag=0
REASON: 报告期内，公司经营业绩较上年同期较大下滑，原因说明如下：1、报告期内，全资子公司的金融科技信息咨询业务2018年上半年度经营良好，第三季度受宏观经济环境、行业监管政策变化影响，两家金融科技子公司探索业务战略转型，利润出现下滑；2、报告期内，母公司及台山全资子公司铝合金精密压铸业务发展稳定，但受台山全资子公司产能利用不足、折旧摊销费用高、研发投入的增加以及行业因素影响，利润出现下滑；3、报告期内，全资子公司远见精密智能科技制造业务发展势头良好，收入和利润取得较大增长；4、报告期内，基于公司重点发展智能制造、环保制造等科技实业的战略，出售两家金融科技子公司，确认投资收益3,487.06万元；5、报告期内，预计非经常性损益对净利润的影响金额约4,012.87万元（收益），其中，政府补助对净利润的影响金额约为1,579.90万元（收益）；上述因素综合影响，使得报告期内公司整体利润较去年同期较大下滑。

### ordinal=04990 type=略减 ts_code=300177.SZ end_date=20190630 ann_date=20190713 update_flag=0
REASON: 报告期内，公司营业收入较去年同期增长预计达到20%，其中，时空数据业务取得较大幅度增长，增幅约为250%；传统业务RTK产品受市场需求不足的影响，销售收入有一定下滑；此外，受公司无人驾驶、星基增强和智慧施工等新业务的研发投入和市场推广力度加大的影响，以及面对人员薪酬的普涨趋势，公司研发、销售及管理费用均有所增加，预期费用总额增幅约30%左右。综上所述，预计公司半年度业绩同比下降。本期预计非经常性损益对归属于上市公司股东的净利润影响金额约为1400万元。

### ordinal=04991 type=略减 ts_code=300180.SZ end_date=20190331 ann_date=20190410 update_flag=0
REASON: 2019年第一季度，超纤市场回暖，公司生产经营有序开展，同时，启东工厂产能持续释放，公司超纤材料的产销量稳步增长，销售收入亦实现稳步增长。威富通因受2018年断直连政策影响，对经营业绩产生了一定的影响。虽然威富通及时响应行业变化，挖掘更多业务模式和盈利增长点，推动了交易量和流水的回升，但与去年同期相比仍有所下降。

### ordinal=04992 type=略减 ts_code=300181.SZ end_date=20190630 ann_date=20190713 update_flag=1
REASON: 1、报告期内，公司主要产品乌灵系列、百令系列销售收入有所增长，中药饮片系列产品销售收入有所下降；同时，为抓住乌灵胶囊等产品进入基药目录的机会，加快在基层医疗机构的市场覆盖，公司适当加大了市场开发投入；2、报告期内，公司收回了德清医院部分投资款及利息费用共计4,300万元，增加了当期利息收入310.95万元；3、报告期内，非经常性损益对公司净利润的影响金额约为-28.70万元。

### ordinal=04993 type=略减 ts_code=300182.SZ end_date=20190331 ann_date=20190410 update_flag=0
REASON: 1、报告期内，公司以“内容版权运营”为战略核心，秉承“多轮次-多渠道-多场景-多模式-多年限”的业务变现核心经营理念，集全司资源构建以“版权”为出发点、“重发行”的产业链，以发行带制作，协同技术4K更新改造链接客户，形成主业突出的生态盈利模型。报告期内，公司版权运营业务经营稳定，保持良好增长的态势。2、报告期内，公司非经常性损益对净利润的影响金额约500万元左右。

### ordinal=04994 type=略减 ts_code=300183.SZ end_date=20190331 ann_date=20190329 update_flag=0
REASON: 2018年是国网第二轮用电信息采集改造的开始年，HPLC载波通信芯片国网新标准产品的招标于三季度末开始，且载波通信模组招标方式由原来随国网电表统招，改为各省公司自主招标，导致了销售模式发生变化。2019年第一季度国家电网HPLC载波通信模组招标工作各省公司陆续开始，开标省份较少，且尚未开始批量供货，导致收入有所下降，也导致公司2019年第一季度净利润相比去年同期有一定幅度的下降。预计本报告期非经常性损益对净利润的影响金额0-300万元。

### ordinal=04995 type=略减 ts_code=300183.SZ end_date=20190630 ann_date=20190713 update_flag=0
REASON: 由于行业性政策变化的影响，公司高速电力线载波通信（HPLC）模组在国家电网的市场份额有所下降，加之HPLC模组在招标中实行限价政策，导致公司2019年上半年的销售收入和净利润相比去年同期有一定幅度的下降。预计本报告期非经常性损益对净利润的影响金额为1,000万元-1,300万元，主要为理财收益及收到的政府补助。

### ordinal=04996 type=略减 ts_code=300183.SZ end_date=20190930 ann_date=20191015 update_flag=0
REASON: 1、由于行业性政策变化的影响，公司高速电力线载波通信（HPLC）模组在国家电网的市场份额有所下降，加之HPLC模组在招标中实行限价策略，导致公司2019年前三季度的销售收入和净利润相比去年同期有一定幅度的下降。2、2019年7-9月，预计实现归属于上市公司股东净利润相比上年同期上升，主要为理财收益及收到的政府补助所致。预计2019年1－9月公司非经常性损益对净利润的影响金额约为2,000万元-2,500万元，主要为理财收益及收到的政府补助。

### ordinal=04997 type=略减 ts_code=300184.SZ end_date=20190331 ann_date=20190328 update_flag=0
REASON: 预计2019年一季度归属于上市公司股东的净利润与上年同期相比同向下降29.84%-24.30%，扣除非经常性损益后归属于上市公司股东的净利润与上年同期相比同向下降22.80%-16.65%，主要原因如下：1、由于经济景气度存在一定不确定性，年初客户采购计划存在一定程度的去库存化现象。2、本报告期预计非经常性损益影响净利润金额约为71.12万元，上年同期影响净利润金额为1,079.17万元。

### ordinal=04998 type=略减 ts_code=300184.SZ end_date=20190630 ann_date=20190711 update_flag=0
REASON: 预计2019年半年度归属于上市公司股东的净利润与上年同期相比同向下降，主要变动原因如下:1、报告期内，由于受中美贸易战带来的不稳定等因素影响，部分下游客户表现出观望态度，采购行为偏向保守；同时受汽车行业、手机行业整体出货量低迷的影响，导致公司高毛利率的产品销售收入有所下降，从而影响公司整体净利润。2、本期非经常性损益对公司净利润的影响金额约为1,843.86万元，上年同期非经常性损益对公司净利润的影响金额为3,248.10万元。

### ordinal=04999 type=略减 ts_code=300184.SZ end_date=20190930 ann_date=20191014 update_flag=0
REASON: 1、报告期内，受中美贸易战带来的不稳定因素影响，下游客户采购行为偏向保守；同时整个汽车、手机行业景气度没有明显改善，导致公司高毛利率的产品销售收入有所下降；此外，公司财务费用有所上升，对整体净利润也产生一定影响。2、由于人民币兑美元汇率下跌，2019年1-9月，公司产生汇兑损失约1,343.68万元，其中2019年7-9月汇兑损失约1,085.01万元，对公司2019年7-9月净利润影响较大。3、2019年1-9月，非经常性损益对公司净利润的影响约为3,019.53万元，去年同期为3,993.90万元。

### ordinal=05000 type=略减 ts_code=300187.SZ end_date=20190331 ann_date=20190410 update_flag=0
REASON: 1、报告期内，公司分重点、有步骤开展各项业务，生产经营正常推进。土壤修复业务地位进一步巩固、垃圾焚烧发电等运营业务运行稳健、大气污染治理项目执行进展顺利。因期间费用较去年同期有所增长，及投资收益较去年同期减少，导致本报告期归属于上市公司的净利润与去年同期相比有所下降。2、2019年第一季度产生的非经常性损益约为450万元。

### ordinal=05001 type=略减 ts_code=300191.SZ end_date=20190630 ann_date=20190715 update_flag=0
REASON: 1.本期公司处理解释一体化、地质工程一体化等油气勘探开发业务进展顺利；2.本期公司理财投资收益减少、美元汇兑收益减少、资产减值损失增加；3.预计2019年1-6月非经常性损益对净利润的影响金额约为-7.89万元。

### ordinal=05002 type=略减 ts_code=300191.SZ end_date=20190930 ann_date=20191015 update_flag=0
REASON: 1.本期公司处理解释一体化、地质工程一体化等油气勘探开发业务进展顺利，营业收入增加；2.本期盘活固定资产，提高资产使用效率，租赁收入增加；3.本期渤海09/17项目等海上对外合作项目按照勘探开发计划有序推进工作，勘探费用增加；4.本期项目结算较晚，资产减值损失增加；5.本期公司理财投资收益减少，美元汇兑收益减少；6.预计2019年1-9月非经常性损益对净利润的影响金额约为176.15万元。

### ordinal=05003 type=略减 ts_code=300194.SZ end_date=20190331 ann_date=20190329 update_flag=0
REASON: 1、本报告期，归属于上市公司股东的净利润较上年同期下降，主要是由于公司全资子公司只楚药业去年下半年开始受主要品种硫酸庆大霉素市场竞争加剧以及注射用硫辛酸不良反应的影响，造成该公司本期净利润较去年同期出现了较大的下滑，对公司总体经营业绩产生一定的不利影响。2、本报告期，公司非经常性损益对净利润的影响额为200万元左右，主要为公司按规定进行现金管理形成的收益。

### ordinal=05004 type=略减 ts_code=300194.SZ end_date=20190630 ann_date=20190713 update_flag=0
REASON: 1、本报告期，公司制剂、中间体以及经销等业务稳中有增，但原料药销售收入同比减少，使公司本期的净利润同比小幅下降。2、本报告期，公司非经常性损益对净利润的影响额为1000.00万元左右，主要为公司收到与收益相关的政府补助和按规定进行现金管理取得的收益。

### ordinal=05005 type=略减 ts_code=300195.SZ end_date=20181231 ann_date=20190131 update_flag=0
REASON: 1．扣非净利确定大幅增长本年度扣除非经常性损益后归属于上市公司股东的净利润相比去年同期预计约增长113%至194%。2.核心主业稳步增长随着包装印刷行业景气度不断提升、智能化产品以及海外市场销售的增长、行业不利因素得到释放，公司印刷装备制造业务、高端印刷包装业务稳步增长。3.政府补贴大幅减少本报告期内公司取得的政府补助较上年同期有较大减少，使得本报告期归属于上市公司股东的净利润较上年同期有所下降。4.未来盈利能力空间可期公司为了提高产品实力与海外产品展开差异化竞争的国内创新，为创新产品优质业务增量，提高服务长荣产业链，因此公司研发投入较高，对当期净利润有所影响，未来盈利能力提升可期。预计2018年度非经常性损益对归属于上市公司股东的净利润的影响金额约为960万元，2017年度非经常性损益对归属于上市公司股东的净利润的影响金额约为11,150万元。

### ordinal=05006 type=略减 ts_code=300199.SZ end_date=20181231 ann_date=20190131 update_flag=0
