# fcst-reason-struct-full wave(batch) 008 输入渲染（由 render_batch.py 从 row_index.parquet 生成，schema v1）
# 每条记录两行：元信息行 + REASON 行。key_quote 必须是 REASON 文本的逐字子串。
# 词表: demand_up/demand_down/price_up/price_down/orders/cost_up/cost_down/fx/impairment/non_recurring/ma_restructuring/epidemic_shock/accounting/core_ops/other
### ordinal=04200 type=扭亏 ts_code=300711.SZ end_date=20240331 ann_date=20240411 update_flag=0

### ordinal=04334 type=扭亏 ts_code=600686.SH end_date=20231231 ann_date=20240131 update_flag=0
REASON: 本期业绩变动的主要原因（一）主营业务影响：报告期，公司归属于上市公司股东的净利润实现扭亏为盈，主要原因：一是海外客车市场需求增长较快，公司客车出口收入同比大幅提升，同时产品结构改善，使得报告期公司毛利同比得到明显提升；二是报告期，公司持续加强应收账款管控、强化存货管理，相应减值损失同比减少。（二）非经常性损益的影响：报告期内收到的政府补助同比增加。

### ordinal=04335 type=扭亏 ts_code=600688.SH end_date=20240630 ann_date=20240712 update_flag=0
REASON: 国际油价整体呈上涨态势，市场需求端稳步复苏，公司持续优化生产运营，主要产品价格平均涨幅高于原油加工成本涨幅，产品毛利上升，盈利增加。

### ordinal=04336 type=扭亏 ts_code=600689.SH end_date=20231231 ann_date=20240131 update_flag=0
REASON: 本期业绩预盈的主要原因（一）主营业务影响报告期内，公司聚焦核心业务发展，采取有效措施深化各项经营管理工作，持续优化成本与费用管控，各业务板块经营稳健，公司整体业绩稳步增长。受此影响，本期公司扣除非经常性损益后的净利润较上年同期有较大幅度增长。（二）非经营性损益的影响本期因执行生效法律判决，下属子公司处置房屋致当期净利润增加757万元；上年同期受所持基金投资公允价值变动损失影响，减少上期净利润1792万元。

### ordinal=04337 type=扭亏 ts_code=600692.SH end_date=20240630 ann_date=20240710 update_flag=0
REASON: （一）主营业务影响。2024年上半年公司商品房和保障房无新楼盘交付，存量房销售量较少，房地产业务收入较上年同期减少约2.20亿元。（二）非经营性损益的影响。报告期内非经常性损益约2920.00万元，与上年同期相比增加2870.55万元。

### ordinal=04338 type=扭亏 ts_code=600697.SH end_date=20231231 ann_date=20240131 update_flag=0
REASON: 本期业绩预盈的主要原因（一）主营业务影响。2023年，公司各门店抓住消费机遇，结合自身特点，针对不同消费时点开展相关主题营销活动；努力挖潜增效，降低了费用；公司通过源头直采和直接对接供应商的方式，提升了部分商品的毛利率。（二）上年比较基数较小。上年同期公司受经营环境影响，归属于母公司所有者的净利润为-15,940.04万元，归属于母公司所有者的扣除非经常性损益的净利润为-25,834.23万元。

### ordinal=04339 type=扭亏 ts_code=600698.SH end_date=20231231 ann_date=20240131 update_flag=0
REASON: 本期业绩预盈的主要原因（一）主营业务影响2023年，公司持续推进产品研发和市场开拓，抢抓窗口机遇，全力拓展市场份额，主产品在主机客户装机份额同比增长，实现了整体规模的增长。公司积极开展提质增效专项行动，推进精细化管理，优化生产工艺流程，通过智能化、自动化改造，提升产线效率，减少生产过程浪费，严控非生产性费用，降成本专项措施落地见效，助力公司经营业绩同比向好。（二）其他影响2023年度公司实施股权激励计划，经公司财务部门测算摊销的股份支付费用对本报告期净利润的影响约172万元。报告期内，非经常性损益主要由计入当期损益的政府补助影响所致。

### ordinal=04340 type=扭亏 ts_code=600706.SH end_date=20231231 ann_date=20240131 update_flag=0
REASON: 本期业绩预盈的主要原因（一）主营业务影响报告期内，旅游市场持续回暖，公司大唐芙蓉园、海洋极地公园等收入，及酒店餐饮、体育赛事等业务收入较上年同期增加。（二）非经营性损益的影响报告期内，公司非经常性损益影响金额约2,700万元，主要为公司收到的政府补助等。

### ordinal=04341 type=扭亏 ts_code=600707.SH end_date=20231231 ann_date=20240130 update_flag=0
REASON: （一）主营业务影响：本报告期内，公司积极应对市场变化，液晶面板产线持续保持稳定运营，并采取各项降本增效举措提升成本竞争力和盈利能力。同时，公司加快推进合肥和咸阳基地液晶基板玻璃产线建设，已建成产线快速投产并稳定运行，本报告期基板玻璃产品产量、销量、销售收入较上年同比大幅度增长。（二）非经营性损益的影响：本期非经常性损益对净利润的影响主要为计入当期损益的政府补助。

### ordinal=04342 type=扭亏 ts_code=600707.SH end_date=20240630 ann_date=20240710 update_flag=0
REASON: 本报告期内，液晶面板市场维持动态供需平衡，面板价格稳定，公司顺应显示终端市场需求趋势，持续深化与重点客户的合作关系，加快大尺寸产能提升和产品性能升级，积极推动生产降本增效，经营业绩稳步提升；同时公司G8.5+液晶基板玻璃产线建设按计划推进，已建成产线快速量产并达产，基板玻璃产品产量、销量、销售收入较上年同期相比保持持续增长。

### ordinal=04343 type=扭亏 ts_code=600711.SH end_date=20231231 ann_date=20240130 update_flag=0
REASON: 本期业绩预盈的主要原因报告期内，归属于上市公司股东的净利润较上年同期实现扭亏为盈，主要原因如下：1、铜矿冶板块刚果（金）采冶一体化子公司卡隆威在2023年度成功实现投产，项目于2023年一季度已产出铜钴产品，并于二季度进入生产爬坡期，在下半年将铜产能规模由3万金属吨扩大为5万金属吨，其经营效益已经在报告期内体现，增强公司盈利能力。公司刚果（金）CCR铜钴冶炼项目及CCM铜钴冶炼项目在报告期内保持铜满负荷生产。预计报告期内实现全年产铜约10万金属吨，较上年度铜总产量增加超过70%，铜矿冶板块为公司业绩做出坚实贡献。2、金属价格影响报告期内公司主营金属铜价格相对稳定，为公司的盈利提供保障；主营金属镍、钴、锌价格下跌，产生一定负面影响，其中，镍价格大幅下跌，盈利能力较2022年有所下降；钴价格仍然处于低位，跌幅减缓；锌价格下跌也造成一定影响。3、成本因素受全球经济形势的变化影响，全球能源市场供应紧张，公司用于生产经营所需的能源、电力等持续高位，导致能源金属冶炼生产环节各项成本上升。

### ordinal=04344 type=扭亏 ts_code=600712.SH end_date=20231231 ann_date=20240130 update_flag=0
REASON: 本期业绩预盈的主要原因（一）主营业务方面百货零售行业呈现复苏态势，实体门店客流量逐步回升，公司对朝阳店布局进行调改，营业收入同比略有增长。

### ordinal=04345 type=扭亏 ts_code=600712.SH end_date=20240630 ann_date=20240710 update_flag=0
REASON: （一）主营业务方面2024年上半年，公司各主力门店持续加大调改力度，推行精细化管理，同时严控费用，公司利润较上年同期有所增长。（二）非经营性损益方面公司本期非经营性损益对净利润的影响金额约为550万元。主要系公司子公司百色桂通汽车销售服务有限公司退租部分土地，减少租金成本，资产处置收益增加约550万元所致。

### ordinal=04346 type=扭亏 ts_code=600716.SH end_date=20231231 ann_date=20240127 update_flag=0
REASON: 本期业绩预盈的主要原因（一）主营业务影响。上年受项目所在房地产市场行情、金融监管政策等持续叠加影响，公司根据各项目所处区域的市场环境、产品结构等情况，对部分项目计提资产减值准备40,280万元，本年无该事项，导致本年归属于上市公司股东的净利润实现扭亏为盈。（二）非经常性损益影响。本年公司持有的华夏ETF基金净值上升，持有期间及出售该基金合计实现净利润约1,960万元。

### ordinal=04347 type=扭亏 ts_code=600718.SH end_date=20231231 ann_date=20240130 update_flag=0
REASON: 本期业绩情况分析（一）主营业务影响1、公司把握数字化时代“软件定义”带来的产业变革机遇以及“数字经济”的市场空间，积极拓展市场，拥抱AI，持续探索数据运营和创新发展模式，保持在核心业务领域的领先优势，2023年度营业收入同比持续稳步增长。2、面对复杂严峻的外部形势，公司持续推进组织变革和人才结构优化，全面梳理内部管理流程，积极推进项目交付与客户验收进度，毛利率较上年有所提升，净利润同比大幅增长。（二）创新业务公司的影响1、公司在“大健康”“大汽车”等板块构造的东软医疗、东软熙康、望海康信、东软睿驰、融盛保险等创新业务公司的整体业绩减亏，但对公司净利润、扣除非经常性损益的净利润仍为负向影响。2、公司根据企业会计准则对长期股权投资进行减值测试，基于谨慎性原则，对于账面价值低于可收回金额的部分计提资产减值准备，对公司利润为负向影响。上述创新业务公司对公司利润的负向影响，目前预计整体规模与上年持平。综合上述因素，预计2023年度实现归属于上市公司股东的净利润恢复盈利，归属于上市公司股东的扣除非经常性损益的净利润实现减亏。具体结果，以公司正式披露的经审计后的2023年年度报告为准。

### ordinal=04348 type=扭亏 ts_code=600719.SH end_date=20231231 ann_date=20240116 update_flag=0
REASON: 业绩变动的主要原因公司依据《企业会计准则第42号—持有待售的非流动资产、处置组和终止经营》及应用指南、《收入准则》及应用指南的相关规定进行东海热电厂燃煤机组关停资产处置账务处理，最终影响2023年年度净利润增加约3.34亿元。

### ordinal=04349 type=扭亏 ts_code=600721.SH end_date=20231231 ann_date=20240126 update_flag=0
REASON: （一）主营业务影响公司积极拓展市场新签订单增加，同时加强项目进度和研发效率管控，本报告期项目研发周期缩短，固定成本得以摊薄，费用率降低，研发项目毛利率提高使公司利润增加。（二）非经营性损益的影响非经营性损益事项对公司本期业绩不存在重大影响。（三）会计处理的影响会计处理对公司本期业绩不存在重大影响。

### ordinal=04350 type=扭亏 ts_code=600727.SH end_date=20231231 ann_date=20240131 update_flag=0
REASON: 本期业绩预盈的主要原因公司2023年度业绩预盈的主要原因如下：1、公司本年度主要产品产量同比上升较大，其中钛白粉产品产量同比上升23.22%；溴素产品产量同比上升54.31%。公司积极拓展市场，把握市场机遇，提高市场研判能力和销售策略的灵活度，公司部分产品销量同比增幅较大，其中钛白粉产品销量同比增长约33.83%；溴素产品销量同比增长约48.75%；原盐产品销量同比增长约11.48%。下半年钛白粉产品市场回暖，公司整体盈利能力同比上升。2、原辅材料采购价格同比大幅下降，公司采取“一品一策”“一单一议”政策，原辅材料招标采取网上竞采的同时，根据同行业同物料购进价进行对比，对原辅材料购进项进行资金全程闭环跟踪，在生产供应环节后追加现金流控制，使原材料价格在市场波动情况下到厂价格仍有所下降，促使成本进一步下降。3、公司加强精细化管理，严控费用提高效益，其中财务费用同比减少约1,620万元，下降82.79%。

### ordinal=04351 type=扭亏 ts_code=600728.SH end_date=20231231 ann_date=20240130 update_flag=0
REASON: 本期业绩变动的主要原因报告期内，公司整体经营态势稳中向好，在AI大模型技术和产品研发、“五年十城”区域业务布局、AI产业生态合作三个维度上持续发力，各项经营数据显著改善。报告期内业绩变动的主要原因包括：（一）报告期内广州、成都等地的在手订单持续稳定交付，拓展济南、天津、宁波、南昌、茂名等多地轨道交通和城市治理智慧化业务，新签智能化业务订单较去年实现增长，营业收入和毛利同比提升，扣非归母净利润同比去年有所改善。（二）公司践行高质量发展，采取稳健的经营策略和严格的风控措施，加大回款、优化营运资金管理，预计经营性现金流回正，同比大幅改善。（三）非经常性损益影响：公司战略投资的人工智能上市企业公允价值变动及股权处置等事项对当年净利润影响3.39亿元（税后）。

### ordinal=04352 type=扭亏 ts_code=600734.SH end_date=20231231 ann_date=20240131 update_flag=0
REASON: 本期业绩预盈的主要原因公司本期业绩预盈的主要原因是公司持续提质增效促进经营，加快技术产品创新研发，持续提升项目开拓能力，公司营收结构发生相应变化，大数据业务成为主要收入来源，整体盈利能力显著提升。

### ordinal=04353 type=扭亏 ts_code=600744.SH end_date=20240630 ann_date=20240709 update_flag=0
REASON: 公司受燃料价格同比下降影响，公司主营业务成本同比下降31.48%，同时，受火电电量同比下降影响，公司主营业务收入同比下降27.75%，综上因素，公司上半年业绩同比实现扭亏为盈。

### ordinal=04354 type=扭亏 ts_code=600746.SH end_date=20240630 ann_date=20240710 update_flag=0
REASON: 2024年上半年，公司主要生产装置运行稳定，开工率增加，主要产品产销量同比增加、单位成本同比下降，使得公司2024年上半年经营业绩较去年同期预计实现扭亏为盈。

### ordinal=04355 type=扭亏 ts_code=600746.SH end_date=20240930 ann_date=20241011 update_flag=0
REASON: 2024年前三季度，公司主要产品产销量同比增加、单位成本同比下降，使得公司2024年前三季度经营业绩较去年同期预计实现扭亏为盈。

### ordinal=04356 type=扭亏 ts_code=600749.SH end_date=20231231 ann_date=20240127 update_flag=0
REASON: 本期业绩预盈的主要原因自2023年初以来，随着国内旅游市场回暖及稳定向好，公司抢抓市场复苏机遇，扩大区域性生态联盟，通过一系列营销活动推动主营业务全面提升，核心景区游客接待量已恢复至2019年同期水平，盈利能力有明显提高。

### ordinal=04357 type=扭亏 ts_code=600759.SH end_date=20231231 ann_date=20240131 update_flag=0
REASON: 本期业绩预增的主要原因本业绩预告期内，公司净利润扭亏为盈，主要原因是公司重整计划执行完毕，且主营业务平稳运行，具体情况如下：1、2023年度，公司油气开采与销售业务全年销售收入约为250,000万元，预计实现扣除非经常性损益的净利润约51,500万元。2、公司于2023年12月29日收到海口中院送达的（2023）琼01破36号之二《民事裁定书》，裁定确认公司重整计划执行完毕，公司以股票清偿债务产生重整收益约298,000万元。3、根据公司重整计划，公司处置位于柳州谷埠街的投资性房地产，以及由于债务违约被拍卖处置的位于北京方庄的投资性房地产，产生资产处置损失约90,000万元。4、由于公司重整计划的实施，本年母公司利息费用约26,400万元，较上年38,483.21万元，下降约12,083.21万元；本年计提担保预计负债约8,000万元，较上年18,587.21万元，下降约10,587.21万元。

### ordinal=04358 type=扭亏 ts_code=600759.SH end_date=20240630 ann_date=20240713 update_flag=0
REASON: （一）主营业务影响2023年公司完成重整，重整范围内的债务得以清偿，所以2024年度公司财务费用较上年同期降低，公司利润同比增加。（二）非经营性损益的影响公司对外担保而承担的预计担保义务，已在重整中得以清偿，所以2024年度公司不再计提预计担保损失，公司利润因此增加。

### ordinal=04359 type=扭亏 ts_code=600766.SH end_date=20231231 ann_date=20240131 update_flag=0
REASON: 本期业绩预增的主要原因公司本年度拓展了贸易业务品类营业收入增加，另外公司进一步加强了成本控制，公司利润增加。

### ordinal=04360 type=扭亏 ts_code=600771.SH end_date=20231231 ann_date=20240130 update_flag=0
REASON: 本期业绩预盈的主要原因报告期内，公司加强内部控制管理，坚决贯彻提质增效各项举措，强化营销管控和数智化管理，精准实施预算日常管控。核心业务条线业绩普遍增长，综合毛利率提升，特别是精品中药销售占比持续增加，销售费用率同比降低，综合使得公司净利润增长，实现扭亏为盈。

### ordinal=04361 type=扭亏 ts_code=600778.SH end_date=20240630 ann_date=20240709 update_flag=0
REASON: 1、上年同期由于公司联营企业新疆汇友房地产开发有限责任公司（公司持股比例47%，以下简称“汇友房地产公司”）收到税务机关《税务事项通知书》，依据税务机关清算结论，汇友房地产公司应补缴房地产项目土地增值税36,469.20万元，该事项减少汇友房地产公司当期收益34,000万元，由此减少本公司2023年半年度投资收益15,980万元，相应减少本公司2023年半年度归属于上市公司股东的净利润15,980万元，对公司上年同期业绩造成了较大影响；2、2024年上半年，汇友房地产公司因上述事项剩余未缴税款产生滞纳金2,161.04万元，致使汇友房地产公司本期亏损2,342.69万元，由此减少本公司本期投资收益1,101.06万元，相应减少本公司2024年半年度归属于上市公司股东的净利润1,101.06万元，对公司本期业绩造成了较大影响。

### ordinal=04362 type=扭亏 ts_code=600792.SH end_date=20231231 ann_date=20240127 update_flag=0
REASON: （一）主营业务影响2023年，国内冶金焦价格震荡运行，总体价格较上年大幅下降，但原料煤价格坚挺,原料煤价格跌幅小于焦炭价格跌幅，焦企处于亏损状态。公司主营业务整体情况较上年变动不大。（二）非经营性损益的影响2023年非经营性损益收益预计约31,600万元，同比上年非经营性损益收益-1,201.62万元，增加约32,801.62万元，其中：2023年公司转让所持师宗县五一煤矿有限责任公司、师宗县大舍煤矿有限责任公司和师宗县瓦鲁煤矿有限责任公司100%股权，三个煤矿股权出售确认当期投资收益26,124.58万元。

### ordinal=04363 type=扭亏 ts_code=600804.SH end_date=20231231 ann_date=20240131 update_flag=0
REASON: 本期业绩预盈的主要原因（一）主营业务影响1、由于公司2022年回购鹏博士电信传媒集团股份有限公司2017年面向合格投资者公开发行公司债券、鹏博士电信传媒集团股份有限公司2018年面向合格投资者公开发行公司债券、境外美元债重组，本期有息负债同比减少，使得财务费用较去年同期减少约10,252万元。2、公司上期计提固定资产减值准备18,445万元，计提在建工程减值准备2,277万元,计提商誉减值准备538万元；本期预计计提互联网接入业务相关的固定资产及商誉减值损失约3,022万元，使得资产减值损失较去年同期减少约18,238万元。3、公司上期确认联营合营企业投资收益-11,017万元，本期确认的联营合营企业投资收益约-247万元，本期较去年同期增加10,770万元。4、除上述因素影响外，公司本期积极拓展各项业务增加营收，同时通过各项措施有效控制各项成本费用等，使得经营性净利润较去年同期增加约41,370.75万元。（二）非经营性损益的影响非经营性损益本期约6,618万元，上期38,799万元，本期较去年同期减少32,181万元：1、公司上期回购17鹏博债、18鹏博债、香港公司有息负债重组形成投资收益对净利润整体影响金额2.66亿元，本期无上述影响。2、公司上期处置子公司确认投资收益7,468万元，本期处置子公司确认投资收益约243万元，预计较去年同期减少约7,225万元。3、公司上期处置报废互联网接入业务相关固定资产形成损失约2,988万元、根据诉讼进展计提深圳数据机房等相关事项违约金约2,176万元，分子公司注销核销无法收回的款项约621万元，形成营业外收支约-5,785万元，本期无上述影响。4、公司本期核销部分账龄较长且无法支付的应付款项，形成营业外收入约5,600万元。

### ordinal=04364 type=扭亏 ts_code=600810.SH end_date=20240630 ann_date=20240713 update_flag=0
REASON: 公司主营产品尼龙66切片、尼龙6切片等因市场原因，2024年上半年价格较同期有所上升；氢化学公司去年底投产后，尼龙产业链优势得以发挥，降低了成本，增加了利润；对联营企业的投资收益也较去年同期有所增加。

### ordinal=04365 type=扭亏 ts_code=600811.SH end_date=20240630 ann_date=20240711 update_flag=0
REASON: 公司本期业绩同比实现扭亏为盈的主要原因为：由于财务费用同比减少、以及房地产合作开发项目投资亏损同比减少，公司房地产业务板块报告期业绩同比大幅减亏。公司目前生产经营均正常开展。基于聚焦发展核心主营现代农业及健康食品产业及重点推进海水提钾项目的战略规划，公司将加快推进房地产业务相关地块和项目的处置工作，积极配合法院开展重整的可行性研究和论证，实现健康可持续发展。

### ordinal=04366 type=扭亏 ts_code=600812.SH end_date=20231231 ann_date=20240127 update_flag=0
REASON: 本期业绩预盈的主要原因2023年，公司大力推动内部改革，结构优化，不断加大研发投入，强化基础管理，实现了平稳运营。业绩变动的主要原因系主营业务的影响。公司2022年基于谨慎性原则，聘请具备证券期货从业资格的专业评估机构对其他应收款-搬迁停工损失中相关资产的可收回金额进行测算，并出具中企华评咨字(2023)第6168号评估报告，测算方法采用公允价值减去处置费用法，测算的其他应收款-搬迁停工损失中的相关资产(包括涉及的41宗土地出让收益返还款和搬迁导致不再使用的设备)可收回金额为179,250.20万元，2022年期末公司参照评估结果对其他应收款-搬迁停工损失单项计提坏账准备72,739.15万元。公司2023年度按照《上海证券交易所股票上市规则》和《企业会计准则》等相关规定，对单项金额重大的其他应收款-搬迁停工损失按照个别计提法进行减值测试，未发现减值迹象。

### ordinal=04367 type=扭亏 ts_code=600815.SH end_date=20240630 ann_date=20240710 update_flag=0
REASON: （一）主营业务影响。报告期内，公司销售收入同比提升；优化调整产品结构，实施降本控费措施，提升了营业利润率；加大应收账款催收力度，收回部分逾期应收账款，促进本期利润扭亏为盈。（二）非经营性损益的影响。报告期内，公司利用暂时闲置资金取得理财收益，收回部分逾期应收账款转回对应的单项计提的应收账款坏账准备，收到计入其他收益的政府补助等增加了本期利润。

### ordinal=04368 type=扭亏 ts_code=600816.SH end_date=20231231 ann_date=20240124 update_flag=0
REASON: （一）2023年1月，公司非公开发行股票申请获得中国证券监督管理委员会发行审核委员会通过。基于和解方案，公司保底承诺相关败诉案件和解条件达成；同时公司与中国信托业保障基金《债务和解协议》相关债务和解失败条款失效，故公司对上述债务相关违约金及利息自2023年2月起不再计提。相关利息支出及营业外支出较同期大幅下降。（二）公司2023年4月完成非公开发行事宜，新增股本43.75亿股，募集资金净额89.72亿元，公司初步完成了固有资产的配置，相关收益较同期增加。（三）2023年，公司积极推进信托业务展业，同时加大存量资产清收力度，本期手续费及佣金收入较同期增长。

### ordinal=04369 type=扭亏 ts_code=600818.SH end_date=20231231 ann_date=20240126 update_flag=0
REASON: 本期业绩扭亏为盈的主要原因2022年度，公司全资子公司上海永久自行车有限公司（下称永久公司）生产经营过程中涉及的仲裁事项计提预计负债共4,111万元。截止2023年12月底，公司收到永久公司转达的79起案件裁决书。根据裁决结果，裁决永久公司支付的金额2,213万元，应承担的仲裁费、保全费、保全担保费等仲裁费用合计为130万元，以上总计永久公司需承担赔付总金额为2,343万元；其他非流动资产公允价值变动及处置同比将增加收益。

### ordinal=04370 type=扭亏 ts_code=600819.SH end_date=20240630 ann_date=20240710 update_flag=0
REASON: 主营业务影响。2024年上半年，公司持续深化“上下游一体化、产品差异化”的经营策略，浮法玻璃板块调整产品结构、推进降本措施，较上年同期实现较大幅度盈利；建筑加工玻璃板块实施差异化竞争，盈利水平稳中有升；汽车玻璃板块推行上下游一体化，盈利水平积极向好。顺应国家低碳节能的战略方针，公司结合市场情况，推出及加大了适应于钙钛矿与碲化镉薄膜发电用太阳能TCO玻璃、超薄光热发电用CSP玻璃、超薄在线镀膜低辐射节能汽车玻璃等高附加值产品的生产和销售，提升了销售额。公司坚持以创新求生存、以技术促发展，同时加大了与海外合资方NSGUKENTERPRISESLIMITED合作力度，夯实技术与产品的优势。

### ordinal=04371 type=扭亏 ts_code=600824.SH end_date=20231231 ann_date=20240131 update_flag=0
REASON: 2023年国民经济回升向好，公司主营的零售业、租赁业、旅游餐饮服务业等各行业均呈现逐步复苏趋势，经营情况整体好转。

### ordinal=04372 type=扭亏 ts_code=600858.SH end_date=20231231 ann_date=20240120 update_flag=0
REASON: 1．本报告期内，公司子公司银座集团德州商城有限公司通过山东产权交易中心以公开挂牌方式转让其持有的位于德州市解放中大道588号的银座大厦房地产及附属物、相关设备资产。本次出售标的资产增加公司归属于上市公司股东的净利润（出售资产金额属于非经常性损益）。2．2023年，经济运行持续回升向好，随着国家一系列促消费政策落地显效，内需潜力持续释放，消费市场保持稳定恢复态势。公司紧抓消费复苏机遇，围绕发展战略和经营目标，稳步优化网点布局，强化商品力建设，持续推进供应链升级，挖掘优质资源，搭建高端食材供应体系，丰富年轻、网红、爆品等高品质新品；聚焦消费体验提升，加速门店焕新升级及智慧化运营，推出60项免费服务项目，增加优质服务供给、促进购物服务品质提升。同时，公司强化线上运营，聚合多渠道、多品牌资源，开展全渠道营销，并根据不同节点打造众多特色主题营销活动，扩销增效取得良好效果。公司在提质经营的同时，持续强化管理、改革增效，经营发展稳中提质，本期公司经营业绩实现有效提升。

### ordinal=04373 type=扭亏 ts_code=600861.SH end_date=20231231 ann_date=20240127 update_flag=0
REASON: 本期业绩预盈的主要原因2023年度，公司通过重大资产重组，将北京外企100%股权置入公司，并完成了对原有零售业务的置出，公司主营业务变更为“综合人力资源服务”，公司资产规模和盈利能力大幅改善，本报告期内公司经营业绩较上年同期有较大幅度增长。同时，公司敬请投资者关注下列事项：（一）2023年度，公司预计置入资产北京外企实现归属于北京外企股东的净利润为72,800.88万元到87,142.65万元，归属于北京外企股东的扣除非经常性损益后的净利润为43,942.56万元到52,599.24万元。2023年，面对复杂的外部环境，公司牢牢把握宏观经济回升向好的发展态势，深入贯彻新发展理念，坚持深耕人力资源服务主业，展现出较强的业务稳定性和业绩韧性。报告期内，公司聚焦客户多元需求，大力加强专业外包能力建设，持续完善产品体系，不断提升服务效能，努力推动公司高质量发展取得了新成效。（二）置出资产在置出前及保留资产的业绩亏损对上市公司2023年度业绩表现造成影响。其中由于实施重大资产重组，置出资产产生的非经常性土地增值税等相关税费约19,660万元。

### ordinal=04374 type=扭亏 ts_code=600864.SH end_date=20231231 ann_date=20240111 update_flag=0
REASON: 本期业绩预盈的主要原因（一）主营业务影响。1、热电业务因供热补贴增加，及趸售热量增加导致主营业务收入增加；2、证券业务受市场波动影响导致金融资产公允价值变动损失大幅度减少。（二）非经营性损益的影响。证券业务股票质押业务违约金收入增加以及公司收到政府供热补贴增加对本期业绩产生影响。

### ordinal=04375 type=扭亏 ts_code=600872.SH end_date=20231231 ann_date=20240131 update_flag=0
REASON: 报告期内，公司与中山火炬工业联合有限公司（简称：工业联合）就三起建设用地使用权转让合同纠纷案【案号：（2020）粤20民初109号案、（2020）粤20民初110号案、（2020）粤2071民初26738号案】的诉讼处理达成意向和解。具体内容详见公司于2023年12月28日披露的《中炬高新关于重大诉讼进展的公告》（公告编号：2023-094）。鉴于目前双方已就意向和解的内容基本达成了一致意见，依据会计准则相关规定，目前证据表明上述诉讼案件的和解事项在2023年已经存在，且撤诉程序无实质障碍，计提的预计负债可以转回。预计负债的转回将增加当期损益，即2022年计提的预计负债11.78亿元将计入营业外收入，而2023年上半年计提的预计负债17.47亿元将冲回，公司出现业绩盈利情况。

### ordinal=04376 type=扭亏 ts_code=600872.SH end_date=20240630 ann_date=20240710 update_flag=0
REASON: 1、非经营性损益的影响：由于公司与中山火炬工业联合有限公司就三起建设用地使用权转让合同纠纷案的诉讼处理达成意向和解，法院已就三起案件均出具准许撤诉的终审裁定，三起诉讼案件已完结。本报告期内，公司业绩并未受到诉讼事项影响。2、受宏观经济复苏放缓、行业竞争格局加剧等影响，预计2024年上半年实现营业收入约26.20亿元，较去年同期略有减少；调味品业务收入较去年同期也略有减少。3、2024年上半年扣除非经常性损益后净利润较去年同期增加，主要是原材料采购单价下降，公司积极推进精细化管理，实现降本增效。

### ordinal=04377 type=扭亏 ts_code=600966.SH end_date=20240630 ann_date=20240710 update_flag=0
REASON: 2024年上半年，公司主要原材料进口纸浆和木片成本较去年同期有所下降。公司对外积极抢占市场份额，增加出口，实现了产销量的稳健增长，持续推出差异化新产品，不断改善服务水平；对内加强降本增效管理，力争产品单耗下降，扩大规模优势，创造差异化优势，努力克服行业周期低谷和其他不利的市场因素。综合以上因素，2024年半年度盈利水平较去年同期扭亏为盈。

### ordinal=04378 type=扭亏 ts_code=600969.SH end_date=20240630 ann_date=20240709 update_flag=0
REASON: 一是水电板块发电量增加。受供区降雨量增加影响，公司上半年发电量1.83亿千瓦时，较上年同期大幅增长52.5%，增加发电收入2,200万元。同时，网内小水电上网电量增长，报告期内公司购国网和南网电量同比下降13.31%，购小水电上网电量同比增加53.95%，综合购电成本较上年同期下降。二是新能源上网电量增加。上半年，公司供区内新增接入新能源23.15万千瓦，较上年同期增加上网电量约1.15亿千瓦时，综合购电成本较上年同期降低。三是公司内部管理进一步增强。公司积极推进精细化管理，全面降本增效；加强与银行对接协调，降低了贷款利率；优化电网调度，增强新能源消纳能力；持续开展用电（水）秩序专项整治和电（水）价精准识别行动，增加了稽查收入；压降库存物资，节约了生产经营成本。

### ordinal=04379 type=扭亏 ts_code=600969.SH end_date=20240930 ann_date=20241015 update_flag=0
REASON: （一）综合购电成本较上年同期下降。网内小水电上网电量增长，前三季度公司购小水电上网电量同比增长38.58%；购新能源上网电量同比增长195.6%，综合购电成本较上年同期降低。（二）水电板块发电量增加。受供区降雨量增加影响，公司前三季度发电量2.93亿千瓦时，较上年同期大幅增长72.85%，增加发电收入3,200万元。（三）非经常性损益影响。本期控股二级子公司唐山中邦工业气体有限公司与唐山港陆钢铁有限公司就气款争议达成和解，签订了《<唐山中邦工业气体有限公司为唐山港陆钢铁有限公司投资建厂供气合同>之补充合同》。根据该补充合同及收入确认条件，本公司本期确认了前期因结算价格争议未确认的供气收入2.79亿元，因该项收入是一次性的，故相应增加非经常性损益1.08亿元。（四）积极开展降本增效行动，降低公司成本。加强与银行对接协调，降低了银行贷款利率，减少利息支出；加强应收款项回收管理，减少资金占用成本；积极推进精细化管理，优化电网调度，增强新能源消纳能力；持续开展用电（水）秩序专项整治和电（水）价精准识别行动，增加了稽查收入；压降库存物资，节约了生产经营成本。

### ordinal=04380 type=扭亏 ts_code=600977.SH end_date=20231231 ann_date=20240127 update_flag=0
